INDEX,NAME,TIP_TITLE,INFO,TYPE,ATTACK_SKILL,SKILL_ATLAS_NAME,SKILL_SPRITE_NAME,START_MOTION,START_EFFECT,START_TIME,ATTACK_MOTION,ATTACK_EFFECT,EFFECT_SPACE,ATTACK_DISTANCE,ATTACK_TIME,HIT_MOTION,DAMAGE_EFFECT,DO_HIT_TIME,DAMAGE,ADD_DAMAGE,DAMAGE_TYPE_PARAM,DAMAGE_TIME,DAMAGE_COUNT,MULT_EFFECT,EXTRA_PARAM,DAMAGE_RANGE,CAMERA_SHAKE,BEAT_BACK,CD_TIME,ADD_CD_TIME,NEED_MP,ADD_NEED_MP,FLY_LENGTH,FLY_SPEED,OBJECT_ID,OBJECT_TIME,TARGET_CONDITION,BUFF_TARGET_TYPE,BUFF_ADDITION,BUFF_PROBABILITY_BASE,BUFF_PROBABILITY_ADD,BUFF_RANGE,ATTACK_STATE,IS_ANIME,ANIME_EFFECT,PAUSE_TIME,ITEM_TYPE,ITEM_ID,ITEM_NUM,COST_TYPE,COST_ID,COST_NUM,START_BATTLE,UPGRADE_BATTLE,ICON,DAMAGE_NUM,ADD_DAMAGE_NUM,ATTACK_TYPE,SKILL_CONDITION
400046,4星_鹿力大仙_水,鹿力大仙,远程1,Bullet,1,0,0,attack,0,0.471,0,5046,0,7,0.667,hit,3025,0,6600,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,3,0
400047,4星_冥界战将_阴,0,近战2,Skill,1,0,0,0,0,0,attack,5047,0,2.6,0.667,hit,3025,0.456,8600,0,0,0,0,0,0,2.9,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,10,0,0,0
400048,4星_冥界战将_阴,0,近战2,Skill,1,0,0,0,0,0,attack_1,5048,0,2.6,1.5,hit,3025,1.071,13000,0,0,0,0,0,0,2.9,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,15,0,0,0
400049,4星_冥界战将_阴,冥界战将,近战2,AttackSkill,1,0,0,400047,0,0,400048,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0
400050,4星_魔化武士_阴,魔化武士,近战1,Skill,1,0,0,0,0,0,attack,5050,0,2.3,0.8,hit,3025,0.465,8000,0,0,0,0,0,0,2.6,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,9,0,2,0
400051,4星_三头怪鸟_火,0,远程2,Bullet,1,0,0,attack,0,0.568,0,5051,0,7,0.8,hit,3025,0,8000,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,9,0,1,0
400052,4星_三头怪鸟_火,0,远程2,Bullet,1,0,0,attack_1,0,0.619,0,5052,0,7,1.2,hit,3025,0,12000,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,13,0,1,0
400053,4星_三头怪鸟_火,三头怪鸟,远程2,AttackSkill,1,0,0,400051,0,0,400052,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,1,0
400054,4星_火悟空_木,0,近战2,Skill,1,0,0,0,0,0,attack,5054,0,2.4,0.45,hit,3025,0.35,0,0,0,0,0,0,0,3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0
400055,4星_火悟空_木,0,近战2,Skill,1,0,0,0,0,0,attack_1,5055,0,2.4,0.22,hit,3025,0.15,0,0,0,0,0,0,0,3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0
400056,4星_火悟空_木,神木大圣,近战2,AttackSkill,1,0,0,400054,0,0,400055,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0
400057,4星_天道医师_阳,0,远程2,Bullet,1,0,0,attack,0,0.64,0,5057,0,7,0.767,hit,3025,0,9000,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,10,0,2,0
400058,4星_天道医师_阳,0,远程2,Bullet,1,0,0,attack_1,0,0.72,0,5058,0,7,1.467,hit,3025,0,13400,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,15,0,2,0
400059,4星_天道医师_阳,天道医师,远程2,AttackSkill,1,0,0,400057,0,0,400058,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,2,0
400060,4星_天将_阳,0,近战2,Skill,1,0,0,0,0,0,attack,5060,0,3.1,0.367,hit,3025,0.286,6000,0,0,0,0,0,0,3.4,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,0,0
400061,4星_天将_阳,0,近战2,Skill,1,0,0,0,0,0,attack_1,5061,0,3.1,1.133,hit,3025,0.352,9000,0,0,0,0,0,0,3.4,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,10,0,0,0
400062,4星_天将_阳,天将,近战2,AttackSkill,1,0,0,400060,0,0,400061,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0
400063,4星_天翼隼_阳,天翼隼,远程1,Bullet,1,0,0,attack,0,0.61,0,5063,0,7,1.333,hit,3025,0,13400,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,15,0,1,0
400064,4星_羊力大仙_木,0,近战2,Skill,1,0,0,0,0,0,attack,5064,0,2.5,0.467,hit,3025,0.287,4200,0,0,0,0,0,0,2.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,5,0,1,0
400065,4星_羊力大仙_木,0,近战2,Skill,1,0,0,0,0,0,attack_1,5065,0,2.5,0.6,hit,3025,0.391,6400,0,0,0,0,0,0,2.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,1,0
400066,4星_羊力大仙_木,羊力大仙,远程1,Bullet,1,0,0,attack,0,0.3,0,5146,0,7,0.467,hit,3025,0,4670,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,5,0,1,0
400067,4星_马面_木,0,近战2,Skill,1,0,0,0,0,0,attack,5067,0,2.3,0.667,hit,3025,0.378,8800,0,0,0,0,0,0,2.6,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,10,0,1,0
400068,4星_马面_木,0,近战2,Skill,1,0,0,0,0,0,attack_2,5068,0,2.3,1.533,hit,3025,0.309,13200,0,0,0,0,0,0,2.6,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,15,0,1,0
400069,4星_马面_木,真武角马,近战2,AttackSkill,1,0,0,400067,0,0,400068,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,1,0
400070,4星_诸乘射手_木,诸乘射手,远程1,Bullet,1,0,0,attack,0,0.84,0,5070,0,7,1.2,hit,3025,0,12000,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,13,0,1,0
400071,4星_蝴蝶仙子_水,碧眼蝶仙,远程1,Bullet,1,0,0,attack,0,0.61,0,5071,0,7,0.833,hit,3025,0,8400,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,9,0,2,0
400072,5星_珠贝仙子_水,珠贝仙子,远程1,Bullet,1,0,0,attack,0,0.971,0,5072,0,7,1.533,hit,3025,0,15400,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,17,0,3,0
400073,5星_白虎_木,0,近战2,Skill,1,0,0,0,0,0,attack,5073,0,2.4,1.1,hit,3025,0.903,7000,0,0,0,0,0,0,2.7,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,8,0,3,0
400074,5星_白虎_木,0,近战2,Skill,1,0,0,0,0,0,attack_1,5074,0,2.4,0.667,hit,3025,0.553,10600,0,0,0,0,0,0,2.7,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,12,0,3,0
400075,5星_白虎_木,苍叶白虎,近战2,AttackSkill,1,0,0,400073,0,0,400074,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,3,0
400076,5星_洞雪兽_水,洞雪兽,远程1,Bullet,1,0,0,attack,0,0.5,0,5273,0,7,1.367,hit,3025,0,13670,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,15,0,1,0
400079,5星_麒麟_阳,梵地麒麟（新）,远程1,Bullet,1,0,0,attack,0,0.85,0,5077,0,7,1.333,hit,3025,0,13400,0,0,0,0,0,0,2.6,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,15,0,2,0
400080,5星_狻猊_火,焚天炎龙,近战1,Skill,1,0,0,0,0,0,attack_2,5080,0,2.7,1.133,hit,3025,0.546,11400,0,0,0,0,0,0,3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,13,0,0,0
400081,5星_黑无常_阴,0,远程2,Bullet,1,0,0,attack,0,0.449,0,5081,0,7,0.667,hit,3025,0,5400,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,6,0,2,0
400082,5星_黑无常_阴,0,远程2,Bullet,1,0,0,attack_1,0,0.182,0,5082,0,7,0.667,hit,3025,0,8000,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,9,0,2,0
400083,5星_黑无常_阴,勾魂黑使,远程2,AttackSkill,1,0,0,400081,0,0,400082,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,2,0
400084,5星_寒冰妖王_水,寒冰仙子,远程1,Bullet,1,0,0,attack,0,0.53,0,5084,0,7,1.367,hit,3025,0,13600,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,15,0,2,0
400085,5星_巨擎_木,巨擎,近战1,Skill,1,0,0,0,0,0,attack,5085,0,3,1.133,hit,3025,0.626,11400,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,13,0,0,0
400086,5星_刑天_阴,傀儡魔甲,近战1,AttackSkill,1,0,0,400135,0,0,400135,0,0,2.4,0,400135,3025,0,0,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0
400087,5星_黑金刚_火,0,近战2,Skill,1,0,0,0,0,0,attack,5087,0,3,0.8,hit,3025,0.542,5600,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,6,0,1,0
400088,5星_黑金刚_火,0,近战2,Skill,1,0,0,0,0,0,attack_1,5088,0,3,0.6,hit,3025,0.217,8400,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,9,0,1,0
400089,5星_黑金刚_火,雷火金刚,近战2,AttackSkill,1,0,0,400087,0,0,400088,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,1,0
400090,5星_雷震子女_阳,雷震童子,远程1,Bullet,1,0,0,attack,0,0.521,0,5090,0,7,0.667,hit,3025,0,6600,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,2,0
400091,5星_猫天师_阳,猫天师,远程1,Bullet,1,0,0,attack_3,0,0.641,0,5091,0,8,1.167,hit,3025,0,11600,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,13,0,3,0
400093,5星_风伯_木,木扇仙人,远程1,Bullet,1,0,0,attack,0,0.497,0,5093,0,7,0.667,hit,3025,0,6600,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,2,0
400094,5星_神火兽_火,0,近战2,Skill,1,0,0,0,0,0,attack,5094,0,3,0.8,hit,3025,0.581,7400,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,8,0,2,0
400095,5星_神火兽_火,0,近战2,Skill,1,0,0,0,0,0,attack_1,5095,0,3,1.033,hit,3025,0.414,11000,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,12,0,2,0
400096,5星_神火兽_火,神火兽,近战2,AttackSkill,1,0,0,400094,0,0,400095,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,2,0
400097,5星_石矶_阴,石矶,远程1,Bullet,1,0,0,attack,0,1.6,0,5097,0,7,1.833,hit,3025,0,18400,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,21,0,2,0
400098,5星_树精灵_木,树精灵,远程1,Bullet,1,0,0,attack,0,0.552,0,5098,0,7,1,hit,3025,0,10000,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,11,0,3,0
400099,5星_白无常_阴,0,远程2,Bullet,1,0,0,attack,0,0.322,0,5099,0,7,0.6,hit,3025,0,3800,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,4,0,3,0
400100,5星_白无常_阴,0,远程2,Bullet,1,0,0,attack_1,0,0.198,0,5100,0,7,0.333,hit,3025,0,5600,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,6,0,3,0
400101,5星_白无常_阴,锁魄白使,远程2,AttackSkill,1,0,0,400099,0,0,400100,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,3,0
400102,5星_二郎神_阳,0,近战2,Skill,1,0,0,0,0,0,attack,5102,0,3,0.567,hit,3025,0.348,4600,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,5,0,0,0
400103,5星_二郎神_阳,0,近战2,Skill,1,0,0,0,0,0,attack_1,5103,0,3,0.567,hit,3025,0.274,6800,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,8,0,0,0
400104,5星_二郎神_阳,通天眼,近战2,AttackSkill,1,0,0,400102,0,0,400103,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0
400105,5星_饕餮_木,0,近战2,Skill,1,0,0,0,0,0.4,attack,5105,0,3,0.733,hit,3025,0.656,7600,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,9,0,0,0
400106,5星_饕餮_木,0,近战2,Skill,1,0,0,0,0,0.8,attack_2,5106,0,3,1.167,hit,3025,0.741,11400,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,13,0,0,0
400107,5星_饕餮_木,吞天兽,近战2,AttackSkill,1,0,0,400105,0,0,400106,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0
400108,5星_武圣_阳,武圣,近战1,Skill,1,0,0,0,0,0,attack,5108,0,3,1.733,hit,3025,1.02,17400,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,20,0,2,0
400111,5星_御剑魔_火,御火剑使,远程1,Bullet,1,0,0,attack,0,0.675,0,5111,0,7,0.733,hit,3025,0,7400,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,8,0,1,0
400112,5星_雨师_水,执伞浪人,远程1,Bullet,1,0,0,attack_1,0,0.427,0,5112,0,7,0.633,hit,3025,0,6400,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,1,0
400113,蛋蛋近战1,蛋蛋近战1,蛋1,Skill,1,0,0,0,0,0,attack,5113,0,3,0.76,hit,3025,0.36,7600,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,9,0,1,0
400114,男主角近战3,男主角近战3,0,AttackSkill,1,0,0,400119,0,0,400120,0,0,5.7,0,400121,0,0,0,0,0,0,0,0,0,2.8,0,0,1.4,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0
400115,女主角远程3,女主角远程3,0,AttackSkill,1,0,0,400116,0,0,400117,0,0,5.7,0,400118,0,0,0,0,0,0,0,0,0,0.8,0,0,0.3,0,0,0,25,12,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0
400116,女主角远程1,0,0,Bullet,1,0,0,attack,0,0.343,0,7037,0,5.7,0.8,hit,3025,0,7000,0,0,0,0,0,0,0.8,0,0,0.3,0,0,0,25,12,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,8,0,0,0
400117,女主角远程2,0,0,Bullet,1,0,0,attack_1,0,0.415,0,7037,0,5.7,0.7,hit,3025,0,7000,0,0,0,0,0,0,0.8,0,0,0.3,0,0,0,25,12,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,8,0,0,0
400118,女主角远程3,0,0,Bullet,1,0,0,attack_2,0,0.39,0,7037,0,5.7,0.8,hit,3025,0,9200,0,0,0,0,0,0,0.8,0,0,0.3,0,0,0,25,12,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,10,0,0,0
400119,男主角近战1,0,0,Bullet,1,0,0,attack,0,0.339,0,7038,0,5.7,0.767,hit,3025,0,6800,0,0,0,0,0,0,0.8,0,0,0.3,0,0,0,25,12,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,8,0,0,0
400120,男主角近战2,0,0,Bullet,1,0,0,attack_1,0,0.343,0,7038,0,5.7,0.533,hit,3025,0,6800,0,0,0,0,0,0,0.8,0,0,0.3,0,0,0,25,12,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,8,0,0,0
400121,男主角近战3,0,0,Bullet,1,0,0,attack_2,0,0.552,0,7038,0,5.7,0.967,hit,3025,0,9000,0,0,0,0,0,0,0.8,0,0,0.3,0,0,0,25,12,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,10,0,0,0
400122,0,0,远程3,Bullet,1,0,0,attack,0,0.622,0,5109,0,7,0.833,hit,3025,0,7800,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,9,0,2,0
400123,0,0,远程3,Bullet,1,0,0,attack_1,0,0.433,0,5109,0,7,0.667,hit,3025,0,7800,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,9,0,2,0
400124,0,0,远程3,Bullet,1,0,0,attack_2,0,0.676,0,5109,0,7,1.067,hit,3025,0,10200,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,11,0,2,0
400109,5星_朱雀_火,霞光朱雀,远程3,AttackSkill,1,0,0,400122,0,0,400123,0,0,7,0,400124,0,0,0,0,0,0,0,0,0,0.8,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,2,0
400125,0,0,近战3,Skill,1,0,0,0,0,0,attack,0,0,3,0.533,hit,3025,0.317,6800,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,8,0,1,0
400126,0,0,近战3,Skill,1,0,0,0,0,0,attack_1,5092,0,3,0.8,hit,3025,0.687,6800,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,8,0,1,0
400127,0,0,近战3,Skill,1,0,0,0,0,0,attack_2,5262,0,3,0.933,hit,3025,0.46,9000,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,10,0,1,0
400092,5星_玄武_阴,瞑木玄武,近战3,AttackSkill,1,0,0,400125,0,0,400126,0,0,3,0,400127,0,0,0,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,1,0
400128,0,0,近战3,Skill,1,0,0,0,0,0,attack,0,0,3,0.376,hit,3025,0.271,6400,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,0,0
400129,0,0,近战3,Skill,1,0,0,0,0,0,attack_1,0,0,3,0.767,hit,3025,0.349,6400,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,7,0,0,0
400130,0,0,近战3,Skill,1,0,0,0,0,0,attack_2,0,0,3,0.967,hit,3025,0.191,8400,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,9,0,0,0
400110,5星_青龙_水,游云青龙,近战3,AttackSkill,1,0,0,400128,0,0,400129,0,0,3,0,400130,0,0,0,0,0,0,0,0,0,3.3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0
400131,4星_火悟空_木,0,近战3,Skill,1,0,0,0,0,0,attack,5054,0,2.4,0.45,hit,3025,0.35,3200,0,0,0,0,0,0,3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,4,0,0,0
400132,4星_火悟空_木,0,近战3,Skill,1,0,0,0,0,0,attack_1,5055,0,2.4,0.22,hit,3025,0.15,3200,0,0,0,0,0,0,3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,4,0,0,0
400133,4星_火悟空_木,0,近战3,Skill,1,0,0,0,0,0,attack_2,0,0,2.4,0.4,hit,3025,0.4,4200,0,0,0,0,0,0,3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,5,0,0,0
400134,4星_火悟空_木,神木大圣,近战3,AttackSkill,1,0,0,400131,0,0,400132,0,0,2.4,0,400133,0,0,0,0,0,0,0,0,0,3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0
400135,5星_刑天_阴,0,近战3,Skill,1,0,0,0,0,0,attack,0,0,2.4,0.867,hit,3025,0.6,8670,0,0,0,0,0,0,3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,10,0,0,0
400136,5星_刑天_阴,0,近战3,Skill,1,0,0,0,0,0,attack_1,0,0,2.4,0.567,hit,3025,0.4,5670,0,0,0,0,0,0,3,0,0,0.6,0,0,0,25,15,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,100,50,0,6,0,0,0
