INDEX,NAME,TIP_TITLE,INFO,SKILL_ATLAS_NAME,SKILL_SPRITE_NAME,ICON,ATTACK_AFFECT,ATTACK_AFFECT_OBJECT,ATTACK_TARGET_RANGE,ATTACK_AFFECT_RATE,ADD_ATTACK_AFFECT_RATE,HIT_AFFECT,HIT_AFFECT_OBJECT,HIT_TARGET_RANGE,HIT_AFFECT_RATE,ADD_HIT_AFFECT_RATE,AUREOLA_AFFECT,AUREOLA_AFFECT_RANGE,AUREOLA_AFFECT_OBJECT,AUREOLA_AFFECT_RATE,AUREOLA_AFFECT_TIME,ITEM_TYPE,ITEM_ID,ITEM_NUM,COST_TYPE,COST_ID,COST_NUM,START_BATTLE,UPGRADE_BATTLE
52105,引雷 Lv.5,引雷 Lv.5,\n\n攻击时，有[00ff00]27%[ffffff]概率增加友方角色暴击率[00ff00]30%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_19,0,52105,SELF_ALL,0,27,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52106,引雷 Lv.6,引雷 Lv.6,\n\n攻击时，有[00ff00]30%[ffffff]概率增加友方角色暴击率[00ff00]35%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_19,0,52106,SELF_ALL,0,30,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52107,引雷 Lv.7,引雷 Lv.7,\n\n攻击时，有[00ff00]33%[ffffff]概率增加友方角色暴击率[00ff00]40%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_19,0,52107,SELF_ALL,0,33,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52108,引雷 Lv.8,引雷 Lv.8,\n\n攻击时，有[00ff00]36%[ffffff]概率增加友方角色暴击率[00ff00]45%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_19,0,52108,SELF_ALL,0,36,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52109,引雷 Lv.9,引雷 Lv.9,\n\n攻击时，有[00ff00]39%[ffffff]概率增加友方角色暴击率[00ff00]50%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_19,0,52109,SELF_ALL,0,39,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52110,引雷 Lv.10,引雷 Lv.10,\n\n攻击时，有[00ff00]42%[ffffff]概率增加友方角色暴击率[00ff00]55%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_19,0,52110,SELF_ALL,0,42,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52201,Lv.1,Lv.1,\n\n攻击时，有[00ff00]15%[ffffff]概率增加友方角色暴击伤害[00ff00]15%[ffffff]，持续[00ff00]5[ffffff]秒,0,0,0,52201,SELF_ALL,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52301,迅捷之击 Lv.1,迅捷之击 Lv.1,\n\n攻击时，有[00ff00]15%[ffffff]概率增加友方角色攻击速度[00ff00]15%[ffffff]，持续[00ff00]5[ffffff]秒,0,0,0,52301,SELF_ALL,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52401,鹰击 Lv.1,鹰击 Lv.1,\n\n攻击时，有[00ff00]10%[ffffff]概率增加自身命中[00ff00]30%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_34,0,52401,SELF,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52402,鹰击 Lv.2,鹰击 Lv.2,\n\n攻击时，有[00ff00]13%[ffffff]概率增加自身命中[00ff00]45%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_34,0,52402,SELF,0,13,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52403,鹰击 Lv.3,鹰击 Lv.3,\n\n攻击时，有[00ff00]16%[ffffff]概率增加自身命中[00ff00]60%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_34,0,52403,SELF,0,16,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52404,鹰击 Lv.4,鹰击 Lv.4,\n\n攻击时，有[00ff00]19%[ffffff]概率增加自身命中[00ff00]75%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_34,0,52404,SELF,0,19,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52405,鹰击 Lv.5,鹰击 Lv.5,\n\n攻击时，有[00ff00]22%[ffffff]概率增加自身命中[00ff00]90%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_34,0,52405,SELF,0,22,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52406,鹰击 Lv.6,鹰击 Lv.6,\n\n攻击时，有[00ff00]25%[ffffff]概率增加自身命中[00ff00]105%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_34,0,52406,SELF,0,25,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52407,鹰击 Lv.7,鹰击 Lv.7,\n\n攻击时，有[00ff00]28%[ffffff]概率增加自身命中[00ff00]120%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_34,0,52407,SELF,0,28,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52408,鹰击 Lv.8,鹰击 Lv.8,\n\n攻击时，有[00ff00]31%[ffffff]概率增加自身命中[00ff00]135%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_34,0,52408,SELF,0,31,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52409,鹰击 Lv.9,鹰击 Lv.9,\n\n攻击时，有[00ff00]34%[ffffff]概率增加自身命中[00ff00]150%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_34,0,52409,SELF,0,34,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52410,鹰击 Lv.10,鹰击 Lv.10,\n\n攻击时，有[00ff00]37%[ffffff]概率增加自身命中[00ff00]165%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_34,0,52410,SELF,0,37,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52501,岩壁 Lv.1,岩壁 Lv.1,\n\n攻击时，有[00ff00]15%[ffffff]概率降低自身受到的伤害[00ff00]155[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_22,0,52501,SELF,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52502,岩壁 Lv.2,岩壁 Lv.2,\n\n攻击时，有[00ff00]18%[ffffff]概率降低自身受到的伤害[00ff00]225[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_22,0,52502,SELF,0,18,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52503,岩壁 Lv.3,岩壁 Lv.3,\n\n攻击时，有[00ff00]21%[ffffff]概率降低自身受到的伤害[00ff00]295[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_22,0,52503,SELF,0,21,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52504,岩壁 Lv.4,岩壁 Lv.4,\n\n攻击时，有[00ff00]24%[ffffff]概率降低自身受到的伤害[00ff00]365[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_22,0,52504,SELF,0,24,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52505,岩壁 Lv.5,岩壁 Lv.5,\n\n攻击时，有[00ff00]27%[ffffff]概率降低自身受到的伤害[00ff00]435[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_22,0,52505,SELF,0,27,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52506,岩壁 Lv.6,岩壁 Lv.6,\n\n攻击时，有[00ff00]30%[ffffff]概率降低自身受到的伤害[00ff00]505[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_22,0,52506,SELF,0,30,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52507,岩壁 Lv.7,岩壁 Lv.7,\n\n攻击时，有[00ff00]33%[ffffff]概率降低自身受到的伤害[00ff00]575[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_22,0,52507,SELF,0,33,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52508,岩壁 Lv.8,岩壁 Lv.8,\n\n攻击时，有[00ff00]36%[ffffff]概率降低自身受到的伤害[00ff00]645[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_22,0,52508,SELF,0,36,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52509,岩壁 Lv.9,岩壁 Lv.9,\n\n攻击时，有[00ff00]39%[ffffff]概率降低自身受到的伤害[00ff00]715[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_22,0,52509,SELF,0,39,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52510,岩壁 Lv.10,岩壁 Lv.10,\n\n攻击时，有[00ff00]42%[ffffff]概率降低自身受到的伤害[00ff00]785[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_22,0,52510,SELF,0,42,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52601,凝灵 Lv.1,凝灵 Lv.1,\n\n攻击时，有[00ff00]15%[ffffff]概率恢复自身生命值[00ff00]275[ffffff]点,SkillAtlas,skill_critic_46,0,52601,SELF,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52602,凝灵 Lv.2,凝灵 Lv.2,\n\n攻击时，有[00ff00]18%[ffffff]概率恢复自身生命值[00ff00]395[ffffff]点,SkillAtlas,skill_critic_46,0,52602,SELF,0,18,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52603,凝灵 Lv.3,凝灵 Lv.3,\n\n攻击时，有[00ff00]21%[ffffff]概率恢复自身生命值[00ff00]515[ffffff]点,SkillAtlas,skill_critic_46,0,52603,SELF,0,21,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52604,凝灵 Lv.4,凝灵 Lv.4,\n\n攻击时，有[00ff00]24%[ffffff]概率恢复自身生命值[00ff00]635[ffffff]点,SkillAtlas,skill_critic_46,0,52604,SELF,0,24,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52605,凝灵 Lv.5,凝灵 Lv.5,\n\n攻击时，有[00ff00]27%[ffffff]概率恢复自身生命值[00ff00]755[ffffff]点,SkillAtlas,skill_critic_46,0,52605,SELF,0,27,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52606,凝灵 Lv.6,凝灵 Lv.6,\n\n攻击时，有[00ff00]30%[ffffff]概率恢复自身生命值[00ff00]875[ffffff]点,SkillAtlas,skill_critic_46,0,52606,SELF,0,30,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52607,凝灵 Lv.7,凝灵 Lv.7,\n\n攻击时，有[00ff00]33%[ffffff]概率恢复自身生命值[00ff00]995[ffffff]点,SkillAtlas,skill_critic_46,0,52607,SELF,0,33,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52608,凝灵 Lv.8,凝灵 Lv.8,\n\n攻击时，有[00ff00]36%[ffffff]概率恢复自身生命值[00ff00]1115[ffffff]点,SkillAtlas,skill_critic_46,0,52608,SELF,0,36,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52609,凝灵 Lv.9,凝灵 Lv.9,\n\n攻击时，有[00ff00]39%[ffffff]概率恢复自身生命值[00ff00]1235[ffffff]点,SkillAtlas,skill_critic_46,0,52609,SELF,0,39,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52610,凝灵 Lv.10,凝灵 Lv.10,\n\n攻击时，有[00ff00]42%[ffffff]概率恢复自身生命值[00ff00]1355[ffffff]点,SkillAtlas,skill_critic_46,0,52610,SELF,0,42,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52701,叠力 Lv.1,叠力 Lv.1,\n\n使哪吒能够攻击面前所有敌人，攻击时，有[00ff00]15%[ffffff]概率增加自身攻击力[00ff00]155[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_43,0,52701,SELF,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52702,叠力 Lv.2,叠力 Lv.2,\n\n使哪吒能够攻击面前所有敌人，攻击时，有[00ff00]18%[ffffff]概率增加自身攻击力[00ff00]225[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_43,0,52702,SELF,0,18,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52703,叠力 Lv.3,叠力 Lv.3,\n\n使哪吒能够攻击面前所有敌人，攻击时，有[00ff00]21%[ffffff]概率增加自身攻击力[00ff00]295[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_43,0,52703,SELF,0,21,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52704,叠力 Lv.4,叠力 Lv.4,\n\n使哪吒能够攻击面前所有敌人，攻击时，有[00ff00]24%[ffffff]概率增加自身攻击力[00ff00]365[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_43,0,52704,SELF,0,24,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52705,叠力 Lv.5,叠力 Lv.5,\n\n使哪吒能够攻击面前所有敌人，攻击时，有[00ff00]27%[ffffff]概率增加自身攻击力[00ff00]435[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_43,0,52705,SELF,0,27,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52706,叠力 Lv.6,叠力 Lv.6,\n\n使哪吒能够攻击面前所有敌人，攻击时，有[00ff00]30%[ffffff]概率增加自身攻击力[00ff00]505[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_43,0,52706,SELF,0,30,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52707,叠力 Lv.7,叠力 Lv.7,\n\n使哪吒能够攻击面前所有敌人，攻击时，有[00ff00]33%[ffffff]概率增加自身攻击力[00ff00]575[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_43,0,52707,SELF,0,33,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52708,叠力 Lv.8,叠力 Lv.8,\n\n使哪吒能够攻击面前所有敌人，攻击时，有[00ff00]36%[ffffff]概率增加自身攻击力[00ff00]645[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_43,0,52708,SELF,0,36,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52709,叠力 Lv.9,叠力 Lv.9,\n\n使哪吒能够攻击面前所有敌人，攻击时，有[00ff00]39%[ffffff]概率增加自身攻击力[00ff00]715[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_43,0,52709,SELF,0,39,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52710,叠力 Lv.10,叠力 Lv.10,\n\n使哪吒能够攻击面前所有敌人，攻击时，有[00ff00]42%[ffffff]概率增加自身攻击力[00ff00]785[ffffff]点，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_43,0,52710,SELF,0,42,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52801,迅敏 Lv.1,迅敏 Lv.1,\n\n攻击时，有[00ff00]15%[ffffff]概率增加自身攻击速度[00ff00]30%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_27,0,52801,SELF,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52802,迅敏 Lv.2,迅敏 Lv.2,\n\n攻击时，有[00ff00]18%[ffffff]概率增加自身攻击速度[00ff00]45%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_27,0,52802,SELF,0,18,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52803,迅敏 Lv.3,迅敏 Lv.3,\n\n攻击时，有[00ff00]21%[ffffff]概率增加自身攻击速度[00ff00]60%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_27,0,52803,SELF,0,21,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52804,迅敏 Lv.4,迅敏 Lv.4,\n\n攻击时，有[00ff00]24%[ffffff]概率增加自身攻击速度[00ff00]75%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_27,0,52804,SELF,0,24,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52805,迅敏 Lv.5,迅敏 Lv.5,\n\n攻击时，有[00ff00]27%[ffffff]概率增加自身攻击速度[00ff00]90%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_27,0,52805,SELF,0,27,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52806,迅敏 Lv.6,迅敏 Lv.6,\n\n攻击时，有[00ff00]30%[ffffff]概率增加自身攻击速度[00ff00]105%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_27,0,52806,SELF,0,30,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52807,迅敏 Lv.7,迅敏 Lv.7,\n\n攻击时，有[00ff00]33%[ffffff]概率增加自身攻击速度[00ff00]120%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_27,0,52807,SELF,0,33,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52808,迅敏 Lv.8,迅敏 Lv.8,\n\n攻击时，有[00ff00]36%[ffffff]概率增加自身攻击速度[00ff00]135%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_27,0,52808,SELF,0,36,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52809,迅敏 Lv.9,迅敏 Lv.9,\n\n攻击时，有[00ff00]39%[ffffff]概率增加自身攻击速度[00ff00]150%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_27,0,52809,SELF,0,39,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52810,迅敏 Lv.10,迅敏 Lv.10,\n\n攻击时，有[00ff00]42%[ffffff]概率增加自身攻击速度[00ff00]165%[ffffff]，持续[00ff00]5[ffffff]秒,SkillAtlas,skill_critic_27,0,52810,SELF,0,42,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52901,灵动 Lv.1,灵动 Lv.1,\n\n攻击时，有[00ff00]15%[ffffff]概率降低目标移动速度[00ff00]15%[ffffff]，持续[00ff00]2[ffffff]秒,SkillAtlas,skill_critic_26,0,52901,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52902,灵动 Lv.2,灵动 Lv.2,\n\n攻击时，有[00ff00]18%[ffffff]概率降低目标移动速度[00ff00]20%[ffffff]，持续[00ff00]2[ffffff]秒,SkillAtlas,skill_critic_26,0,52902,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52903,灵动 Lv.3,灵动 Lv.3,\n\n攻击时，有[00ff00]21%[ffffff]概率降低目标移动速度[00ff00]25%[ffffff]，持续[00ff00]2[ffffff]秒,SkillAtlas,skill_critic_26,0,52903,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52904,灵动 Lv.4,灵动 Lv.4,\n\n攻击时，有[00ff00]24%[ffffff]概率降低目标移动速度[00ff00]30%[ffffff]，持续[00ff00]2[ffffff]秒,SkillAtlas,skill_critic_26,0,52904,0,0,24,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52905,灵动 Lv.5,灵动 Lv.5,\n\n攻击时，有[00ff00]27%[ffffff]概率降低目标移动速度[00ff00]35%[ffffff]，持续[00ff00]2[ffffff]秒,SkillAtlas,skill_critic_26,0,52905,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52906,灵动 Lv.6,灵动 Lv.6,\n\n攻击时，有[00ff00]30%[ffffff]概率降低目标移动速度[00ff00]40%[ffffff]，持续[00ff00]2[ffffff]秒,SkillAtlas,skill_critic_26,0,52906,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52907,灵动 Lv.7,灵动 Lv.7,\n\n攻击时，有[00ff00]33%[ffffff]概率降低目标移动速度[00ff00]45%[ffffff]，持续[00ff00]2[ffffff]秒,SkillAtlas,skill_critic_26,0,52907,0,0,33,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52908,灵动 Lv.8,灵动 Lv.8,\n\n攻击时，有[00ff00]36%[ffffff]概率降低目标移动速度[00ff00]50%[ffffff]，持续[00ff00]2[ffffff]秒,SkillAtlas,skill_critic_26,0,52908,0,0,36,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52909,灵动 Lv.9,灵动 Lv.9,\n\n攻击时，有[00ff00]39%[ffffff]概率降低目标移动速度[00ff00]55%[ffffff]，持续[00ff00]2[ffffff]秒,SkillAtlas,skill_critic_26,0,52909,0,0,39,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
52910,灵动 Lv.10,灵动 Lv.10,\n\n攻击时，有[00ff00]42%[ffffff]概率降低目标移动速度[00ff00]60%[ffffff]，持续[00ff00]2[ffffff]秒,SkillAtlas,skill_critic_26,0,52910,0,0,42,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30101,火附加1 Lv.1,火附加1 Lv.1,，有[00ff00]10%[ffffff]概率使目标燃烧，每秒造成[00ff00]45[ffffff]点伤害，持续[00ff00]2[ffffff]秒,0,0,0,30101,TARGET,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30102,火附加1 Lv.2,火附加1 Lv.2,，有[00ff00]12%[ffffff]概率使目标燃烧，每秒造成[00ff00]65[ffffff]点伤害，持续[00ff00]2[ffffff]秒,0,0,0,30102,TARGET,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30103,火附加1 Lv.3,火附加1 Lv.3,，有[00ff00]14%[ffffff]概率使目标燃烧，每秒造成[00ff00]85[ffffff]点伤害，持续[00ff00]2[ffffff]秒,0,0,0,30103,TARGET,0,14,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30104,火附加1 Lv.4,火附加1 Lv.4,，有[00ff00]16%[ffffff]概率使目标燃烧，每秒造成[00ff00]105[ffffff]点伤害，持续[00ff00]2[ffffff]秒,0,0,0,30104,TARGET,0,16,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30105,火附加1 Lv.5,火附加1 Lv.5,，有[00ff00]18%[ffffff]概率使目标燃烧，每秒造成[00ff00]125[ffffff]点伤害，持续[00ff00]2[ffffff]秒,0,0,0,30105,TARGET,0,18,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30106,火附加1 Lv.6,火附加1 Lv.6,，有[00ff00]20%[ffffff]概率使目标燃烧，每秒造成[00ff00]145[ffffff]点伤害，持续[00ff00]2[ffffff]秒,0,0,0,30106,TARGET,0,20,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30107,火附加1 Lv.7,火附加1 Lv.7,，有[00ff00]22%[ffffff]概率使目标燃烧，每秒造成[00ff00]165[ffffff]点伤害，持续[00ff00]2[ffffff]秒,0,0,0,30107,TARGET,0,22,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30108,火附加1 Lv.8,火附加1 Lv.8,，有[00ff00]24%[ffffff]概率使目标燃烧，每秒造成[00ff00]185[ffffff]点伤害，持续[00ff00]2[ffffff]秒,0,0,0,30108,TARGET,0,24,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30109,火附加1 Lv.9,火附加1 Lv.9,，有[00ff00]26%[ffffff]概率使目标燃烧，每秒造成[00ff00]205[ffffff]点伤害，持续[00ff00]2[ffffff]秒,0,0,0,30109,TARGET,0,26,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30110,火附加1 Lv.10,火附加1 Lv.10,，有[00ff00]28%[ffffff]概率使目标燃烧，每秒造成[00ff00]225[ffffff]点伤害，持续[00ff00]2[ffffff]秒,0,0,0,30110,TARGET,0,28,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30201,火附加2 Lv.1,火附加2 Lv.1,，有[00ff00]10%[ffffff]概率增加友方角色攻击力[00ff00]25[ffffff]点，持续[00ff00]2[ffffff]秒,0,0,0,30201,SELF_ALL,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30202,火附加2 Lv.2,火附加2 Lv.2,，有[00ff00]12%[ffffff]概率增加友方角色攻击力[00ff00]35[ffffff]点，持续[00ff00]2[ffffff]秒,0,0,0,30202,SELF_ALL,0,12,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30203,火附加2 Lv.3,火附加2 Lv.3,，有[00ff00]14%[ffffff]概率增加友方角色攻击力[00ff00]45[ffffff]点，持续[00ff00]2[ffffff]秒,0,0,0,30203,SELF_ALL,0,14,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30204,火附加2 Lv.4,火附加2 Lv.4,，有[00ff00]16%[ffffff]概率增加友方角色攻击力[00ff00]55[ffffff]点，持续[00ff00]2[ffffff]秒,0,0,0,30204,SELF_ALL,0,16,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30205,火附加2 Lv.5,火附加2 Lv.5,，有[00ff00]18%[ffffff]概率增加友方角色攻击力[00ff00]65[ffffff]点，持续[00ff00]2[ffffff]秒,0,0,0,30205,SELF_ALL,0,18,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30206,火附加2 Lv.6,火附加2 Lv.6,，有[00ff00]20%[ffffff]概率增加友方角色攻击力[00ff00]75[ffffff]点，持续[00ff00]2[ffffff]秒,0,0,0,30206,SELF_ALL,0,20,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30207,火附加2 Lv.7,火附加2 Lv.7,，有[00ff00]22%[ffffff]概率增加友方角色攻击力[00ff00]85[ffffff]点，持续[00ff00]2[ffffff]秒,0,0,0,30207,SELF_ALL,0,22,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
30208,火附加2 Lv.8,火附加2 Lv.8,，有[00ff00]24%[ffffff]概率增加友方角色攻击力[00ff00]95[ffffff]点，持续[00ff00]2[ffffff]秒,0,0,0,30208,SELF_ALL,0,24,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
