INDEX,NAME,TYPE,MODEL,LIFE_TIME,UPDATEPOS,LOCATION_1,LOCATION_2,BONE,APPLY_DIRECTION,X,Y,Z,SOUND,SOUND_START_TIME,EFFECT_SPEED,EFFECT_SIZE
20106,哪吒风火轮-UI,Effect,effect/Idleeffect/idleffect_ui_neza,9999,1,BONE,0,Bone07,BONE,0,0,0,0,0,1,1
10025,雷震子,Effect,Effect/Idleeffect/idleeffect_lightningmaster,9999,1,BONE,0,Bip01,BONE,0,0,0,0,0,1,1
20025,雷震子,Effect,Effect/Idleeffect/idleeffect_ui_lightningmaster,9999,1,BONE,0,Bip01,BONE,0,0,0,0,0,1,1
10124,风伯随身-游戏中,Effect,Effect/Idleeffect/ec_windmaster,9999,1,BONE,0,Bip01,BONE,0,0,0,0,0,1,1
20107,风伯-UI,Effect,effect/Idleeffect/idleeffect_ui_windmaster,9999,1,BONE,0,Bip01,BONE,0,0,0,0,0,1,1
20108,雨师-UI,Effect,effect/Idleeffect/idleeffect_ui_rainmaster,9999,1,BONE,0,Bip01,BONE,0,0,0,0,0,1,1
20109,白虎-UI,Effect,effect/Idleeffect/idleeffect_ui_whitetriger,9999,1,BONE,0,Bip01 LHand,BONE,0,0,0,0,0,1,1
20110,白虎-UI,Effect,effect/Idleeffect/idleeffect_ui_whitetriger,9999,1,BONE,0,Bip01 RHand,BONE,0,0,0,0,0,1,1
20111,白虎-UI,Effect,effect/Idleeffect/idleeffect_ui_whitetriger,9999,1,BONE,0,Bip01 LFoot,BONE,0,0,0,0,0,1,1
20112,白虎-UI,Effect,effect/Idleeffect/idleeffect_ui_whitetriger,9999,1,BONE,0,Bip01 RFoot,BONE,0,0,0,0,0,1,1
20113,饕餮-UI,Effect,effect/Idleeffect/idleeffect_ui_toite,9999,1,BONE,0,Bip01 HeadNub,BONE,0,0,0,0,0,1,1
20114,玄武-UI,Effect,effect/Idleeffect/idleeffect_ui_blackturtle,9999,1,BONE,0,Bip01,BONE,0,0,0,0,0,1,1
10125,麒麟-游戏中,Effect,effect/Idleeffect/ec_kirin,9999,1,BONE,0,Bip01 LHand,BONE,0,0,0,0,0,1,1
10126,麒麟-游戏中,Effect,effect/Idleeffect/ec_kirin,9999,1,BONE,0,Bip01 RHand,BONE,0,0,0,0,0,1,1
10127,麒麟-游戏中,Effect,effect/Idleeffect/ec_kirin,9999,1,BONE,0,Bip01 LFoot,BONE,0,0,0,0,0,1,1
10128,麒麟-游戏中,Effect,effect/Idleeffect/ec_kirin,9999,1,BONE,0,Bip01 RFoot,BONE,0,0,0,0,0,1,1
10129,麒麟-游戏中,Effect,effect/Idleeffect/ec_kirin_tail,9999,1,BONE,0,Tail_04,BONE,0,0,0,0,0,1,1
20115,麒麟-UI,Effect,effect/Idleeffect/idleeffect_ui_kirin,9999,1,BONE,0,Bip01 LHand,BONE,0,0,0,0,0,1,1
20116,麒麟-UI,Effect,effect/Idleeffect/idleeffect_ui_kirin,9999,1,BONE,0,Bip01 RHand,BONE,0,0,0,0,0,1,1
20117,麒麟-UI,Effect,effect/Idleeffect/idleeffect_ui_kirin,9999,1,BONE,0,Bip01 LFoot,BONE,0,0,0,0,0,1,1
20118,麒麟-UI,Effect,effect/Idleeffect/idleeffect_ui_kirin,9999,1,BONE,0,Bip01 RFoot,BONE,0,0,0,0,0,1,1
20119,麒麟-UI,Effect,effect/Idleeffect/idleeffect_ui_kirintail,9999,1,BONE,0,Tail_04,BONE,0,0,0,0,0,1,1
20120,杨戬-UI,Effect,effect/Idleeffect/idleeffect_ui_threeeyes,9999,1,BONE,0,Bip01 Head,BONE,0,0,0,0,0,1,1
20121,刑天-UI,Effect,effect/Idleeffect/idleeffect_ui_gintanleader,9999,1,BONE,0,Bip02 LFinger1,BONE,0,0,0,0,0,1,1
20122,刑天-UI,Effect,effect/Idleeffect/idleeffect_ui_gintan,9999,1,BONE,0,Bip01 LHand,BONE,0,0,0,0,0,1,1
20123,刑天-UI,Effect,effect/Idleeffect/idleeffect_ui_gintan,9999,1,BONE,0,Bip01 RHand,BONE,0,0,0,0,0,1,1
20124,树人火-UI,Effect,effect/Idleeffect/idleeffect_ui_treemanred,9999,1,BONE,0,Bip01 Head,BONE,0,0,0,0,0,1,1
20125,树人水-UI,Effect,effect/Idleeffect/idleeffect_ui_treemanblue,9999,1,BONE,0,Bip01 Head,BONE,0,0,0,0,0,1,1
20126,树人木-UI,Effect,effect/Idleeffect/idleeffect_ui_treemangreen,9999,1,BONE,0,Bip01 Head,BONE,0,0,0,0,0,1,1
10130,青龙-游戏中,Effect,effect/Idleeffect/idleeffect_bluedragontail,9999,1,BONE,0,Bone008,BONE,0,0,0,0,0,1,1
10131,青龙-游戏中,Effect,effect/Idleeffect/idleeffect_bluedragon,9999,1,BONE,0,Bip01,BONE,0,0,0,0,0,1,1
20127,青龙-UI,Effect,effect/Idleeffect/idleeffect_ui_bluedragontail,9999,1,BONE,0,Bone008,BONE,0,0,0,0,0,1,1
20128,青龙-UI,Effect,effect/Idleeffect/idleeffect_ui_bluedragon,9999,1,BONE,0,Bip01,BONE,0,0,0,0,0,1,1
10132,白无常-游戏中,Effect,effect/Idleeffect/idleeffect_ghostkwhite,9999,1,BONE,0,Bip01,BONE,0,0,0,0,0,1,1
10133,白无常-游戏中,Effect,effect/Idleeffect/idleeffect_ghostkwhitelight,9999,1,BONE,0,Bone028,BONE,0,0,0,0,0,1,1
20129,白无常-UI,Effect,effect/Idleeffect/idleeffect_ui_ghostkwhite,9999,1,BONE,0,Bip01,BONE,0,0,0,0,0,1,1
20130,白无常-UI,Effect,effect/Idleeffect/idleeffect_ui_ghostkwhitelight,9999,1,BONE,0,Bone028,BONE,0,0,0,0,0,1,1
10134,黑无常-游戏中,Effect,effect/Idleeffect/idleeffect_ghostkblack,9999,1,BONE,0,Bip01,BONE,0,0,0,0,0,1,1
10135,黑无常-游戏中,Effect,effect/Idleeffect/idleeffect_ghostkblacklight,9999,1,BONE,0,Bone028,BONE,0,0,0,0,0,1,1
20131,黑无常-UI,Effect,effect/Idleeffect/idleeffect_ui_ghostkblack,9999,1,BONE,0,Bip01,BONE,0,0,0,0,0,1,1
20132,黑无常-UI,Effect,effect/Idleeffect/idleeffect_ui_ghostkblacklight,9999,1,BONE,0,Bone028,BONE,0,0,0,0,0,1,1
10136,马面-游戏中,Effect,effect/Idleeffect/idleeffect_horsehead,9999,1,BONE,0,Bip01 LHand,BONE,0,0,0,0,0,1,1
10137,马面-游戏中,Effect,effect/Idleeffect/idleeffect_horsehead,9999,1,BONE,0,Bip01 RHand,BONE,0,0,0,0,0,1,1
20133,马面-UI,Effect,effect/Idleeffect/idleeffect_ui_horsehead,9999,1,BONE,0,Bip01 LHand,BONE,0,0,0,0,0,1,1
20134,马面-UI,Effect,effect/Idleeffect/idleeffect_ui_horsehead,9999,1,BONE,0,Bip01 RHand,BONE,0,0,0,0,0,1,1
10138,牛头-游戏中,Effect,effect/Idleeffect/idleeffect_bullhead,9999,1,BONE,0,Bip01 LHand,BONE,0,0,0,0,0,1,1
10139,牛头-游戏中,Effect,effect/Idleeffect/idleeffect_bullhead,9999,1,BONE,0,Bip01 RHand,BONE,0,0,0,0,0,1,1
20135,牛头-UI,Effect,effect/Idleeffect/idleeffect_ui_bullhead,9999,1,BONE,0,Bip01 LHand,BONE,0,0,0,0,0,1,1
20136,牛头-UI,Effect,effect/Idleeffect/idleeffect_ui_bullhead,9999,1,BONE,0,Bip01 RHand,BONE,0,0,0,0,0,1,1
10140,鹿力大仙-游戏中,Effect,effect/Idleeffect/idleeffect_deerlord,9999,1,BONE,0,Bone11,BONE,0,0,0,0,0,1,1
10141,鹿力大仙-游戏中,Effect,effect/Idleeffect/idleeffect_deerlord,9999,1,BONE,0,Bone03,BONE,0,0,0,0,0,1,1
20137,鹿力大仙-UI,Effect,effect/Idleeffect/idleeffect_ui_deerlord,9999,1,BONE,0,Bone11,BONE,0,0,0,0,0,1,1
20138,鹿力大仙-UI,Effect,effect/Idleeffect/idleeffect_ui_deerlord,9999,1,BONE,0,Bone03,BONE,0,0,0,0,0,1,1
10142,羊力大仙-游戏中,Effect,effect/Idleeffect/idleeffect_coatlord,9999,1,BONE,0,Bip01 Head,BONE,0,0,0,0,0,1,1
20139,羊力大仙-UI,Effect,effect/Idleeffect/idleeffect_ui_coatlord,9999,1,BONE,0,Bip01 Head,BONE,0,0,0,0,0,1,1
10143,虎力大仙-游戏中,Effect,effect/Idleeffect/idleeffect_tigerlord,9999,1,BONE,0,Bip01 RFinger0,BONE,0,0,0,0,0,1,1
10144,虎力大仙-游戏中,Effect,effect/Idleeffect/idleeffect_tigerlord,9999,1,BONE,0,Bip01 LFinger0,BONE,0,0,0,0,0,1,1
20140,虎力大仙-UI,Effect,effect/Idleeffect/idleeffect_ui_tigerlord,9999,1,BONE,0,Bip01 RFinger0,BONE,0,0,0,0,0,1,1
20141,虎力大仙-UI,Effect,effect/Idleeffect/idleeffect_ui_tigerlord,9999,1,BONE,0,Bip01 LFinger0,BONE,0,0,0,0,0,1,1
30001,大地图主角选定特效,Effect,effect/ui/ec_ui_bigmapzhujiao,9999,1,OBJECT,0,0,0,0,0,0,0,0,1,1
30002,大地图boss通过后眩晕特效,Effect,effect/ui/ec_ui_vertigo,9999,1,OBJECT,0,Bip01 Head,NONE,0,0.3,0,0,0,1,1
30003,火属性特效,Effect,effect/ui/ec_ui_main_0,9999,0,BONE,0,Bip01Footsteps,NONE,0,0,0,0,0,1,1
30004,水属性特效,Effect,effect/ui/ec_ui_main_1,9999,0,BONE,0,Bip01Footsteps,NONE,0,0,0,0,0,1,1
30005,木属性特效,Effect,effect/ui/ec_ui_main_2,9999,0,BONE,0,Bip01Footsteps,NONE,0,0,0,0,0,1,1
30006,阳属性特效,Effect,effect/ui/ec_ui_main_3,9999,0,BONE,0,Bip01Footsteps,NONE,0,0,0,0,0,1,1
30007,阴属性特效,Effect,effect/ui/ec_ui_main_4,9999,0,BONE,0,Bip01Footsteps,NONE,0,0,0,0,0,1,1
5001,远程1,Effect,effect/Atteffect/noratt_zidan,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5002,远程1,Effect,Effect/Skill/redbird_attfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5003,近战1,Effect,effect/Atteffect/noratt_runeimpatt,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5004,远程1,Effect,effect/Atteffect/noratt_foxfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5005,近战1,Effect,Effect/Skill/blackturtle_att,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5006,远程1,Effect,effect/Atteffect/noratt_foxfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5007,远程1,Effect,effect/Atteffect/noratt_zidan,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5008,远程1,Effect,effect/Atteffect/noratt_mechbirdfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5009,远程1,Effect,Effect/Skill/gintan_att,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5010,近战1,Effect,effect/Atteffect/empty,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5011,近战1,Effect,effect/Atteffect/noratt_tigeratt,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5012,远程1,Effect,Effect/Skill/catimp_attack3,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5013,远程1,Effect,Effect/Skill/redbird_attfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5014,近战2,Effect,Effect/Skill/panda_att,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5015,近战2,Effect,Effect/Skill/panda_att1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5016,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5017,近战1,Effect,effect/Atteffect/noratt_spiritatt,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5018,近战2,Effect,Effect/Skill/monkey_att1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5019,近战2,Effect,Effect/Skill/monkey_att2,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5020,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5021,远程1,Effect,Effect/Skill/butterfly_attfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5022,近战1,Effect,effect/Atteffect/noratt_zombieatt,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5023,远程1,Effect,effect/Atteffect/noratt_evilfoxfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5024,近战1,Effect,effect/Atteffect/noratt_uncontrolmechatt,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5025,远程1&需要新增远程,Effect,Effect/Char/ec_rolesanzidan,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5026,近战1,Effect,effect/Atteffect/noratt_treemanatt,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5027,近战1,Effect,effect/Atteffect/empty,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5028,远程1,Effect,effect/Atteffect/noratt_fairyfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5029,远程1,Effect,effect/Atteffect/noratt_spiderfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5030,远程1,Effect,Effect/Skill/anjingling_attfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5031,近战2,Effect,Effect/Skill/binglingyuanshuai_attack,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5032,近战2,Effect,Effect/Skill/binglingyuanshuai_attack1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5033,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5034,近战2,Effect,Effect/Skill/neza_att1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5035,近战2,Effect,Effect/Skill/neza_att2,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5036,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5037,远程1,Effect,Effect/Skill/jianke_att,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5038,远程1,Effect,Effect/Skill/duopo_attfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5039,近战2,Effect,Effect/Skill/tigerlord_att1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5040,近战2,Effect,Effect/Skill/tigerlord_att2,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5041,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5042,近战2,Effect,Effect/Skill/bullhead_att1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5043,近战2,Effect,Effect/Skill/bullhead_att2,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5044,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5045,近战1,Effect,Effect/Skill/juqianxiejiang_attack,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5046,远程1,Effect,Effect/Skill/deerlord_attack1,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5047,近战2,Effect,Effect/Skill/mingjiezhanjiang_att1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5048,近战2,Effect,Effect/Skill/mingjiezhanjiang_att2,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5049,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5050,近战1,Effect,Effect/Skill/mohuawushi_att1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5051,远程2,Effect,Effect/Skill/guainia_attack,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5052,远程2,Effect,Effect/Skill/guainia_attack1,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5053,远程2,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5054,近战2,Effect,Effect/Skill/panda_att,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5055,近战2,Effect,Effect/Skill/panda_att1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5056,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5057,远程2,Effect,Effect/Skill/qiuju_att1,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5058,远程2,Effect,Effect/Skill/qiuju_att1,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5059,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5060,近战2,Effect,effect/Atteffect/empty,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5061,近战2,Effect,Effect/Skill/tianjiang,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5062,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5063,远程1,Effect,Effect/Skill/tianyi_attfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5064,近战2,Effect,Effect/Skill/coatlord_att,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5065,近战2,Effect,Effect/Skill/coatlord_att1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5066,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5067,近战2,Effect,Effect/Skill/horsehead_att,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5068,近战2,Effect,Effect/Skill/horsehead_att2,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5069,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5070,远程1,Effect,Effect/Skill/huaqingting_att,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5071,远程1,Effect,Effect/Skill/butterfly_attfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5072,远程1,Effect,Effect/Skill/zhubeixianzi_att1,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5073,近战2,Effect,Effect/Skill/whitertriger_att1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5074,近战2,Effect,Effect/Skill/whitertriger_att2,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5075,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5076,近战1,Effect,Effect/Skill/dongxueshou_att1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5077,新·远程,Effect,Effect/Skill/newkirin_fly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5080,近战1,Effect,Effect/Skill/goldenlion_att,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5081,远程2,Effect,Effect/Skill/ghostkeeper_hei_att,5,1,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5082,远程2,Effect,Effect/Skill/ghostkeeper_hei_att,5,1,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5083,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5084,远程1,Effect,Effect/Skill/hydra_attfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5085,近战1,Effect,Effect/Skill/mech_att1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5086,远程1,Effect,Effect/Skill/gintan_att,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5087,近战2,Effect,Effect/Skill/monkey_att1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5088,近战2,Effect,Effect/Skill/monkey_att2,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5089,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5090,远程1,Effect,Effect/Skill/lightningmaster_fly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5091,远程1,Effect,Effect/Skill/catimp_attack3,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5093,远程1,Effect,Effect/Skill/windmaster_attfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5094,近战2,Effect,Effect/Skill/shenhuoshou_att1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5095,近战2,Effect,Effect/Skill/shenhuoshou_att2,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5096,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5097,远程1,Effect,Effect/Skill/stonemister_dark_att,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5098,远程1,Effect,Effect/Skill/shujingling_attfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5099,远程2,Effect,Effect/Skill/ghostkeeper_bai_att,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5100,远程2,Effect,Effect/Skill/ghostkeeper_bai_att,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5101,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5102,近战2,Effect,Effect/Skill/threeeyes_attack,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5103,近战2,Effect,Effect/Skill/threeeyes_attack1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5104,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5105,近战2,Effect,effect/Atteffect/empty,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5106,近战2,Effect,effect/Atteffect/noratt_totieatt1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5107,0,Effect,effect/Atteffect/empty,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5108,近战1,Effect,Effect/Skill/guanyu_light_attack,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5109,远程1,Effect,Effect/Skill/newredbird_fly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5110,新·近战3,Effect,Effect/Skill/bluedragon_att,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5078,新·近战3,Effect,Effect/Skill/bluedragon_att1,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5079,新·近战3,Effect,Effect/Skill/bluedragon_att2,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5111,远程1,Effect,Effect/Skill/sworddancer_attfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5112,远程1,Effect,Effect/Skill/rainmaster_attfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5113,蛋1,Effect,effect/Atteffect/empty,3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5114,御火剑使,Effect,Effect/Skill/sworddancer_skill,1,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5115,神火兽,Effect,Effect/Skill/shenhuoshou_skill,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5116,霞光朱雀,Effect,Effect/Skill/redbird_skill,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5117,雷火金刚,Effect,Effect/Skill/monkeyfive_skill,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5118,狻猊,Effect,Effect/Skill/goldenlion_skill,2,1,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5119,洞雪兽,Effect,Effect/Skill/dongxueshou_skill,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5120,执伞浪人,Effect,Effect/Skill/rainmaster_skill,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5121,游云青龙,Effect,Effect/Skill/bluedragon_skill,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5122,碧眼蝶仙,Effect,Effect/Skill/butterfly_skill,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5123,寒冰仙子,Effect,Effect/Skill/hydra_skill,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5124,树精灵,Effect,Effect/Skill/shujingling_skill,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5125,木扇仙人,Effect,Effect/Skill/windmaster_skill,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5126,苍叶白虎,Effect,Effect/Skill/whitertriger_skill,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5127,吞天兽,Effect,Effect/Skill/totie_skill,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5128,巨擎,Effect,Effect/Skill/mech_skill,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5129,勾魂黑使,Effect,Effect/Skill/ghostkeeper_hei_skill,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5130,锁魄白使,Effect,Effect/Skill/ghostkeeper_bai_skill,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5131,瞑木玄武,Effect,Effect/Skill/blackturtle_skill,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5132,傀儡巨像,Effect,Effect/Skill/gintan_skill,3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5133,石矶,Effect,Effect/Skill/stonemister_dark_skill,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
