INDEX,GROUP_ID,INFO,ITEM_ID,ITEM_COUNT,ITEM_DROP_WEIGHT,LOOT_TIME,QUALITY
995,99544,名将副本第49章第4关,1000004,203,50,1,1
996,99544,名将副本第49章第4关,1000004,234,25,1,1
997,99545,名将副本第49章第5关,1000004,166,100,1,1
998,99545,名将副本第49章第5关,1000004,183,75,1,1
999,99545,名将副本第49章第5关,1000004,216,50,1,1
1000,99545,名将副本第49章第5关,1000004,249,25,1,1
1001,99546,名将副本第50章第1关,1000004,126,100,1,1
1002,99546,名将副本第50章第1关,1000004,139,75,1,1
1003,99546,名将副本第50章第1关,1000004,164,50,1,1
1004,99546,名将副本第50章第1关,1000004,189,25,1,1
1005,99547,名将副本第50章第2关,1000004,136,100,1,1
1006,99547,名将副本第50章第2关,1000004,150,75,1,1
1007,99547,名将副本第50章第2关,1000004,177,50,1,1
1008,99547,名将副本第50章第2关,1000004,204,25,1,1
1009,99548,名将副本第50章第3关,1000004,146,100,1,1
1010,99548,名将副本第50章第3关,1000004,161,75,1,1
1011,99548,名将副本第50章第3关,1000004,190,50,1,1
1012,99548,名将副本第50章第3关,1000004,219,25,1,1
1013,99549,名将副本第50章第4关,1000004,156,100,1,1
1014,99549,名将副本第50章第4关,1000004,172,75,1,1
1015,99549,名将副本第50章第4关,1000004,203,50,1,1
1016,99549,名将副本第50章第4关,1000004,234,25,1,1
1017,99550,名将副本第50章第5关,1000004,166,100,1,1
1018,99550,名将副本第50章第5关,1000004,183,75,1,1
1019,99550,名将副本第50章第5关,1000004,216,50,1,1
1020,99550,名将副本第50章第5关,1000004,249,25,1,1
1021,97201,第1关12星宝箱,1000002,10000,100,1,1
1022,97202,第1关21星宝箱,2000002,200,100,1,1
1023,97203,第1关30星宝箱,1000001,100,100,1,1
1024,97204,第2关12星宝箱,1000002,20000,100,1,1
1025,97205,第2关21星宝箱,2000002,100,100,1,1
1026,97206,第2关30星宝箱,1000001,200,100,1,1
1027,97207,第3关12星宝箱,1000002,30000,100,1,1
1028,97208,第3关21星宝箱,2000002,100,100,1,1
1029,97209,第3关30星宝箱,1000001,200,100,1,1
1030,97210,第4关12星宝箱,1000002,40000,100,1,1
1031,97211,第4关21星宝箱,2000002,100,100,1,1
1032,97212,第4关30星宝箱,1000001,250,100,1,1
1033,97213,第5关12星宝箱,1000002,50000,100,1,1
1034,97214,第5关21星宝箱,2000002,100,100,1,1
1035,97215,第5关30星宝箱,1000001,250,100,1,1
1036,97216,第6关12星宝箱,1000002,60000,100,1,1
1037,97217,第6关21星宝箱,2000002,100,100,1,1
1038,97218,第6关30星宝箱,1000001,300,100,1,1
1039,97219,第7关12星宝箱,1000002,70000,100,1,1
1040,97220,第7关21星宝箱,2000002,100,100,1,1
1041,97221,第7关30星宝箱,1000001,300,100,1,1
1042,97222,第8关12星宝箱,1000002,80000,100,1,1
1043,97223,第8关21星宝箱,2000002,100,100,1,1
1044,97224,第8关30星宝箱,1000001,350,100,1,1
1045,97225,第9关12星宝箱,1000002,90000,100,1,1
1046,97226,第9关21星宝箱,2000002,100,100,1,1
1047,97227,第9关30星宝箱,1000001,350,100,1,1
1048,97228,第10关12星宝箱,1000002,100000,100,1,1
1049,97229,第10关21星宝箱,2000002,100,100,1,1
1050,97230,第10关30星宝箱,1000001,400,100,1,1
1051,97231,第11关12星宝箱,1000002,110000,100,1,1
1052,97232,第11关21星宝箱,2000002,100,100,1,1
1053,97233,第11关30星宝箱,1000001,400,100,1,1
1054,97234,第12关12星宝箱,1000002,120000,100,1,1
1055,97235,第12关21星宝箱,2000002,100,100,1,1
1056,97236,第12关30星宝箱,1000001,450,100,1,1
1057,97237,第13关12星宝箱,1000002,130000,100,1,1
1058,97238,第13关21星宝箱,2000002,100,100,1,1
1059,97239,第13关30星宝箱,1000001,450,100,1,1
1060,97240,第14关12星宝箱,1000002,140000,100,1,1
1061,97241,第14关21星宝箱,2000002,100,100,1,1
1062,97242,第14关30星宝箱,1000001,500,100,1,1
1063,97243,第15关12星宝箱,1000002,150000,100,1,1
1064,97244,第15关21星宝箱,2000002,100,100,1,1
1065,97245,第15关30星宝箱,1000001,500,100,1,1
1066,97246,第16关12星宝箱,1000002,160000,100,1,1
1067,97247,第16关21星宝箱,2000002,100,100,1,1
1068,97248,第16关30星宝箱,1000001,600,100,1,1
1069,97249,第17关12星宝箱,1000002,170000,100,1,1
1070,97250,第17关21星宝箱,2000002,100,100,1,1
1071,97251,第17关30星宝箱,1000001,600,100,1,1
1072,97252,第18关12星宝箱,1000002,180000,100,1,1
1073,97253,第18关21星宝箱,2000002,100,100,1,1
1074,97254,第18关30星宝箱,1000001,600,100,1,1
1075,97255,第19关12星宝箱,1000002,190000,100,1,1
1076,97256,第19关21星宝箱,2000002,100,100,1,1
1077,97257,第19关30星宝箱,1000001,600,100,1,1
1078,97258,第20关12星宝箱,1000002,200000,100,1,1
1079,97259,第20关21星宝箱,2000002,100,100,1,1
1080,97260,第20关30星宝箱,1000001,600,100,1,1
1081,97261,第21关12星宝箱,1000002,210000,100,1,1
1082,97262,第21关21星宝箱,2000002,100,100,1,1
1083,97263,第21关30星宝箱,1000001,600,100,1,1
1084,97264,第22关12星宝箱,1000002,220000,100,1,1
1085,97265,第22关21星宝箱,2000002,100,100,1,1
1086,97266,第22关30星宝箱,1000001,600,100,1,1
1087,97267,第23关12星宝箱,1000002,230000,100,1,1
1088,97268,第23关21星宝箱,2000002,100,100,1,1
1089,97269,第23关30星宝箱,1000001,600,100,1,1
1090,97270,第24关12星宝箱,1000002,240000,100,1,1
1091,97271,第24关21星宝箱,2000002,100,100,1,1
1092,97272,第24关30星宝箱,1000001,600,100,1,1
1093,97273,第25关12星宝箱,1000002,250000,100,1,1
1094,97274,第25关21星宝箱,2000002,100,100,1,1
1095,97275,第25关30星宝箱,1000001,600,100,1,1
1096,97276,第26关12星宝箱,1000002,260000,100,1,1
1097,97277,第26关21星宝箱,2000002,100,100,1,1
1098,97278,第26关30星宝箱,1000001,600,100,1,1
1099,97279,第27关12星宝箱,1000002,270000,100,1,1
1100,97280,第27关21星宝箱,2000002,100,100,1,1
1101,97281,第27关30星宝箱,1000001,600,100,1,1
1102,97282,第28关12星宝箱,1000002,280000,100,1,1
1103,97283,第28关21星宝箱,2000002,100,100,1,1
1104,97284,第28关30星宝箱,1000001,600,100,1,1
1105,97285,第29关12星宝箱,1000002,290000,100,1,1
1106,97286,第29关21星宝箱,2000002,100,100,1,1
1107,97287,第29关30星宝箱,1000001,600,100,1,1
1108,97288,第30关12星宝箱,1000002,300000,100,1,1
1109,97289,第30关21星宝箱,2000002,100,100,1,1
1110,97290,第30关30星宝箱,1000001,600,100,1,1
1111,97291,第31关12星宝箱,1000002,310000,100,1,1
1112,97292,第31关21星宝箱,2000002,100,100,1,1
1113,97293,第31关30星宝箱,1000001,600,100,1,1
1114,97294,第32关12星宝箱,1000002,320000,100,1,1
1115,97295,第32关21星宝箱,2000002,100,100,1,1
1116,97296,第32关30星宝箱,1000001,600,100,1,1
1117,97297,第33关12星宝箱,1000002,330000,100,1,1
1118,97298,第33关21星宝箱,2000002,100,100,1,1
1119,97299,第33关30星宝箱,1000001,600,100,1,1
1120,97300,第34关12星宝箱,1000002,340000,100,1,1
1121,97301,第34关21星宝箱,2000002,100,100,1,1
1122,97302,第34关30星宝箱,1000001,600,100,1,1
1123,97303,第35关12星宝箱,1000002,350000,100,1,1
1124,97304,第35关21星宝箱,2000002,100,100,1,1
1125,97305,第35关30星宝箱,1000001,600,100,1,1
1126,97306,第36关12星宝箱,1000002,360000,100,1,1
1127,97307,第36关21星宝箱,2000002,100,100,1,1
1128,97308,第36关30星宝箱,1000001,600,100,1,1
1129,97309,第37关12星宝箱,1000002,370000,100,1,1
1130,97310,第37关21星宝箱,2000002,100,100,1,1
1131,97311,第37关30星宝箱,1000001,600,100,1,1
1132,97312,第38关12星宝箱,1000002,380000,100,1,1
1133,97313,第38关21星宝箱,2000002,100,100,1,1
1134,97314,第38关30星宝箱,1000001,600,100,1,1
1135,97315,第39关12星宝箱,1000002,390000,100,1,1
1136,97316,第39关21星宝箱,2000002,100,100,1,1
1137,97317,第39关30星宝箱,1000001,600,100,1,1
1138,97318,第40关12星宝箱,1000002,400000,100,1,1
1139,97319,第40关21星宝箱,2000002,100,100,1,1
1140,97320,第40关30星宝箱,1000001,600,100,1,1
1141,97321,第41关12星宝箱,1000002,410000,100,1,1
1142,97322,第41关21星宝箱,2000002,100,100,1,1
1143,97323,第41关30星宝箱,1000001,600,100,1,1
1144,97324,第42关12星宝箱,1000002,420000,100,1,1
1145,97325,第42关21星宝箱,2000002,100,100,1,1
1146,97326,第42关30星宝箱,1000001,600,100,1,1
1147,97327,第43关12星宝箱,1000002,430000,100,1,1
1148,97328,第43关21星宝箱,2000002,100,100,1,1
1149,97329,第43关30星宝箱,1000001,600,100,1,1
1150,97330,第44关12星宝箱,1000002,440000,100,1,1
1151,97331,第44关21星宝箱,2000002,100,100,1,1
1152,97332,第44关30星宝箱,1000001,600,100,1,1
1153,97333,第45关12星宝箱,1000002,450000,100,1,1
1154,97334,第45关21星宝箱,2000002,100,100,1,1
1155,97335,第45关30星宝箱,1000001,600,100,1,1
1156,97336,第46关12星宝箱,1000002,460000,100,1,1
1157,97337,第46关21星宝箱,2000002,100,100,1,1
1158,97338,第46关30星宝箱,1000001,600,100,1,1
1159,97339,第47关12星宝箱,1000002,470000,100,1,1
1160,97340,第47关21星宝箱,2000002,100,100,1,1
1161,97341,第47关30星宝箱,1000001,600,100,1,1
1162,97342,第48关12星宝箱,1000002,480000,100,1,1
1163,97343,第48关21星宝箱,2000002,100,100,1,1
1164,97344,第48关30星宝箱,1000001,600,100,1,1
1165,97345,第49关12星宝箱,1000002,490000,100,1,1
1166,97346,第49关21星宝箱,2000002,100,100,1,1
1167,97347,第49关30星宝箱,1000001,600,100,1,1
1168,97348,第50关12星宝箱,1000002,500000,100,1,1
1169,97349,第50关21星宝箱,2000002,100,100,1,1
1170,97350,第50关30星宝箱,1000001,600,100,1,1
1171,97401,名将副本第1章,1000002,20000,100,1,1
1172,97401,名将副本第1章,1000004,25,100,1,1
1173,97401,名将副本第1章,2000002,50,100,1,1
1174,97402,名将副本第2章,1000002,20000,100,1,1
1175,97402,名将副本第2章,1000004,25,100,1,1
1176,97402,名将副本第2章,2000002,50,100,1,1
1177,97403,名将副本第3章,1000002,30000,100,1,1
1178,97403,名将副本第3章,1000004,25,100,1,1
1179,97403,名将副本第3章,2000002,50,100,1,1
1180,97404,名将副本第4章,1000002,30000,100,1,1
1181,97404,名将副本第4章,1000004,25,100,1,1
1182,97404,名将副本第4章,2000002,50,100,1,1
1183,97405,名将副本第5章,1000002,40000,100,1,1
1184,97405,名将副本第5章,1000004,50,100,1,1
1185,97405,名将副本第5章,2000002,50,100,1,1
1186,97406,名将副本第6章,1000002,40000,100,1,1
1187,97406,名将副本第6章,1000004,50,100,1,1
1188,97406,名将副本第6章,2000002,50,100,1,1
1189,97407,名将副本第7章,1000002,50000,100,1,1
1190,97407,名将副本第7章,1000004,75,100,1,1
1191,97407,名将副本第7章,2000002,50,100,1,1
1192,97408,名将副本第8章,1000002,50000,100,1,1
1193,97408,名将副本第8章,1000004,75,100,1,1
1194,97408,名将副本第8章,2000002,50,100,1,1
1195,97409,名将副本第9章,1000002,60000,100,1,1
1196,97409,名将副本第9章,1000004,100,100,1,1
1197,97409,名将副本第9章,2000002,50,100,1,1
1198,97410,名将副本第10章,1000002,60000,100,1,1
1199,97410,名将副本第10章,1000004,100,100,1,1
1200,97410,名将副本第10章,2000002,50,100,1,1
1201,97411,名将副本第11章,1000002,70000,100,1,1
1202,97411,名将副本第11章,1000004,100,100,1,1
1203,97411,名将副本第11章,2000002,50,100,1,1
1204,97412,名将副本第12章,1000002,70000,100,1,1
1205,97412,名将副本第12章,1000004,100,100,1,1
1206,97412,名将副本第12章,2000002,50,100,1,1
1207,97413,名将副本第13章,1000002,80000,100,1,1
1208,97413,名将副本第13章,1000004,125,100,1,1
1209,97413,名将副本第13章,2000002,50,100,1,1
1210,97414,名将副本第14章,1000002,80000,100,1,1
1211,97414,名将副本第14章,1000004,125,100,1,1
1212,97414,名将副本第14章,2000002,50,100,1,1
1213,97415,名将副本第15章,1000002,90000,100,1,1
1214,97415,名将副本第15章,1000004,150,100,1,1
1215,97415,名将副本第15章,2000002,50,100,1,1
1216,97416,名将副本第16章,1000002,90000,100,1,1
1217,97416,名将副本第16章,1000004,150,100,1,1
1218,97416,名将副本第16章,2000002,50,100,1,1
1219,97417,名将副本第17章,1000002,100000,100,1,1
1220,97417,名将副本第17章,1000004,150,100,1,1
1221,97417,名将副本第17章,2000002,50,100,1,1
1222,97418,名将副本第18章,1000002,100000,100,1,1
1223,97418,名将副本第18章,1000004,150,100,1,1
1224,97418,名将副本第18章,2000002,50,100,1,1
1225,97419,名将副本第19章,1000002,110000,100,1,1
1226,97419,名将副本第19章,1000004,175,100,1,1
1227,97419,名将副本第19章,2000002,50,100,1,1
1228,97420,名将副本第20章,1000002,110000,100,1,1
1229,97420,名将副本第20章,1000004,175,100,1,1
1230,97420,名将副本第20章,2000002,50,100,1,1
1231,97421,名将副本第21章,1000002,120000,100,1,1
1232,97421,名将副本第21章,1000004,200,100,1,1
1233,97421,名将副本第21章,2000002,50,100,1,1
1234,97422,名将副本第22章,1000002,120000,100,1,1
1235,97422,名将副本第22章,1000004,200,100,1,1
1236,97422,名将副本第22章,2000002,50,100,1,1
1237,97423,名将副本第23章,1000002,130000,100,1,1
1238,97423,名将副本第23章,1000004,200,100,1,1
1239,97423,名将副本第23章,2000002,50,100,1,1
1240,97424,名将副本第24章,1000002,130000,100,1,1
1241,97424,名将副本第24章,1000004,200,100,1,1
1242,97424,名将副本第24章,2000002,50,100,1,1
1243,97425,名将副本第25章,1000002,140000,100,1,1
1244,97425,名将副本第25章,1000004,225,100,1,1
1245,97425,名将副本第25章,2000002,50,100,1,1
1246,97426,名将副本第26章,1000002,140000,100,1,1
1247,97426,名将副本第26章,1000004,225,100,1,1
1248,97426,名将副本第26章,2000002,50,100,1,1
1249,97427,名将副本第27章,1000002,150000,100,1,1
1250,97427,名将副本第27章,1000004,225,100,1,1
1251,97427,名将副本第27章,2000002,50,100,1,1
1252,97428,名将副本第28章,1000002,150000,100,1,1
1253,97428,名将副本第28章,1000004,225,100,1,1
1254,97428,名将副本第28章,2000002,50,100,1,1
1255,97429,名将副本第29章,1000002,160000,100,1,1
1256,97429,名将副本第29章,1000004,250,100,1,1
1257,97429,名将副本第29章,2000002,50,100,1,1
1258,97430,名将副本第30章,1000002,160000,100,1,1
1259,97430,名将副本第30章,1000004,250,100,1,1
1260,97430,名将副本第30章,2000002,50,100,1,1
1261,97431,名将副本第31章,1000002,170000,100,1,1
1262,97431,名将副本第31章,1000004,250,100,1,1
1263,97431,名将副本第31章,2000002,50,100,1,1
1264,97432,名将副本第32章,1000002,170000,100,1,1
1265,97432,名将副本第32章,1000004,250,100,1,1
1266,97432,名将副本第32章,2000002,50,100,1,1
1267,97433,名将副本第33章,1000002,180000,100,1,1
1268,97433,名将副本第33章,1000004,250,100,1,1
1269,97433,名将副本第33章,2000002,50,100,1,1
1270,97434,名将副本第34章,1000002,180000,100,1,1
1271,97434,名将副本第34章,1000004,250,100,1,1
1272,97434,名将副本第34章,2000002,50,100,1,1
1273,97435,名将副本第35章,1000002,190000,100,1,1
1274,97435,名将副本第35章,1000004,250,100,1,1
1275,97435,名将副本第35章,2000002,50,100,1,1
1276,97436,名将副本第36章,1000002,190000,100,1,1
1277,97436,名将副本第36章,1000004,250,100,1,1
1278,97436,名将副本第36章,2000002,50,100,1,1
1279,97437,名将副本第37章,1000002,200000,100,1,1
1280,97437,名将副本第37章,1000004,250,100,1,1
1281,97437,名将副本第37章,2000002,50,100,1,1
1282,97438,名将副本第38章,1000002,200000,100,1,1
1283,97438,名将副本第38章,1000004,250,100,1,1
1284,97438,名将副本第38章,2000002,50,100,1,1
1285,97439,名将副本第39章,1000002,210000,100,1,1
1286,97439,名将副本第39章,1000004,250,100,1,1
1287,97439,名将副本第39章,2000002,50,100,1,1
1288,97440,名将副本第40章,1000002,210000,100,1,1
1289,97440,名将副本第40章,1000004,250,100,1,1
1290,97440,名将副本第40章,2000002,50,100,1,1
1291,97441,名将副本第41章,1000002,220000,100,1,1
1292,97441,名将副本第41章,1000004,250,100,1,1
1293,97441,名将副本第41章,2000002,50,100,1,1
1294,97442,名将副本第42章,1000002,220000,100,1,1
1295,97442,名将副本第42章,1000004,250,100,1,1
1296,97442,名将副本第42章,2000002,50,100,1,1
1297,97443,名将副本第43章,1000002,230000,100,1,1
1298,97443,名将副本第43章,1000004,250,100,1,1
1299,97443,名将副本第43章,2000002,50,100,1,1
1300,97444,名将副本第44章,1000002,230000,100,1,1
1301,97444,名将副本第44章,1000004,250,100,1,1
1302,97444,名将副本第44章,2000002,50,100,1,1
1303,97445,名将副本第45章,1000002,240000,100,1,1
1304,97445,名将副本第45章,1000004,250,100,1,1
1305,97445,名将副本第45章,2000002,50,100,1,1
1306,97446,名将副本第46章,1000002,240000,100,1,1
1307,97446,名将副本第46章,1000004,250,100,1,1
1308,97446,名将副本第46章,2000002,50,100,1,1
1309,97447,名将副本第47章,1000002,250000,100,1,1
1310,97447,名将副本第47章,1000004,250,100,1,1
1311,97447,名将副本第47章,2000002,50,100,1,1
1312,97448,名将副本第48章,1000002,250000,100,1,1
1313,97448,名将副本第48章,1000004,250,100,1,1
1314,97448,名将副本第48章,2000002,50,100,1,1
1315,97449,名将副本第49章,1000002,260000,100,1,1
1316,97449,名将副本第49章,1000004,250,100,1,1
1317,97449,名将副本第49章,2000002,50,100,1,1
1318,97450,名将副本第50章,1000002,260000,100,1,1
1319,97450,名将副本第50章,1000004,250,100,1,1
1320,97450,名将副本第50章,2000002,50,100,1,1
1321,90007,新手抽卡,30079,1,100,1,1
1322,90001,普通抽卡,30006,1,100,1,1
1323,90001,普通抽卡,30007,1,100,1,1
1324,90001,普通抽卡,30008,1,100,1,1
1325,90001,普通抽卡,30009,1,100,1,1
1326,90001,普通抽卡,30010,1,100,1,1
1327,90001,普通抽卡,30011,1,100,1,1
1328,90001,普通抽卡,30012,1,100,1,1
1329,90001,普通抽卡,30013,1,100,1,1
1330,90001,普通抽卡,30014,1,100,1,1
1331,90001,普通抽卡,30015,1,100,1,1
1332,90001,普通抽卡,30016,1,100,1,1
1333,90001,普通抽卡,30017,1,100,1,1
1334,90001,普通抽卡,30021,1,100,1,1
1335,90001,普通抽卡,30022,1,100,1,1
1336,90001,普通抽卡,30023,1,100,1,1
1337,90001,普通抽卡,30024,1,100,1,1
1338,90001,普通抽卡,30025,1,100,1,1
1339,90001,普通抽卡,30026,1,100,1,1
1340,90001,普通抽卡,30027,1,100,1,1
1341,90001,普通抽卡,30028,1,100,1,1
1342,90001,普通抽卡,30029,1,100,1,1
1343,90001,普通抽卡,30030,1,100,1,1
1344,90001,普通抽卡,30031,1,100,1,1
1345,90001,普通抽卡,30032,1,100,1,1
1346,90001,普通抽卡,30033,1,100,1,1
1347,90001,普通抽卡,30034,1,100,1,1
1348,90001,普通抽卡,30035,1,100,1,1
1349,90001,普通抽卡,30036,1,100,1,1
1350,90001,普通抽卡,30037,1,100,1,1
1351,90001,普通抽卡,30038,1,100,1,1
1352,90001,普通抽卡,30039,1,100,1,1
1353,90001,普通抽卡,30040,1,100,1,1
1354,90001,普通抽卡,30041,1,100,1,1
1355,90001,普通抽卡,30042,1,100,1,1
1356,90001,普通抽卡,30043,1,100,1,1
1357,90001,普通抽卡,30052,1,100,1,1
1358,90001,普通抽卡,30053,1,100,1,1
1359,90001,普通抽卡,30018,1,120,1,1
1360,90001,普通抽卡,30019,1,120,1,1
1361,90001,普通抽卡,30020,1,120,1,1
1362,90001,普通抽卡,30044,1,120,1,1
1363,90001,普通抽卡,30045,1,120,1,1
1364,90001,普通抽卡,30046,1,120,1,1
1365,90001,普通抽卡,30047,1,120,1,1
1366,90001,普通抽卡,30048,1,120,1,1
1367,90001,普通抽卡,30049,1,120,1,1
1368,90001,普通抽卡,30050,1,120,1,1
1369,90001,普通抽卡,30051,1,120,1,1
1370,90001,普通抽卡,30054,1,120,1,1
1371,90001,普通抽卡,30055,1,120,1,1
1372,90001,普通抽卡,30056,1,120,1,1
1373,90001,普通抽卡,30057,1,120,1,1
1374,90001,普通抽卡,30058,1,120,1,1
1375,90001,普通抽卡,30059,1,120,1,1
1376,90001,普通抽卡,30060,1,120,1,1
1377,90001,普通抽卡,30061,1,120,1,1
1378,90001,普通抽卡,30062,1,120,1,1
1379,90001,普通抽卡,30063,1,120,1,1
1380,90001,普通抽卡,30064,1,120,1,1
1381,90001,普通抽卡,30065,1,120,1,1
1382,90001,普通抽卡,30066,1,120,1,1
1383,90001,普通抽卡,30067,1,120,1,1
1384,90001,普通抽卡,30068,1,120,1,1
1385,90001,普通抽卡,30069,1,120,1,1
1386,90001,普通抽卡,30070,1,120,1,1
1387,90001,普通抽卡,30071,1,120,1,1
1388,90001,普通抽卡,30072,1,120,1,1
1389,90001,普通抽卡,30073,1,120,1,1
1390,90002,普通抽卡,30074,1,100,1,1
1391,90002,普通抽卡,30076,1,100,1,1
1392,90002,普通抽卡,30077,1,100,1,1
1393,90002,普通抽卡,30078,1,100,1,1
1394,90002,普通抽卡,30080,1,100,1,1
1395,90002,普通抽卡,30081,1,100,1,1
1396,90002,普通抽卡,30082,1,100,1,1
1397,90002,普通抽卡,30083,1,100,1,1
1398,90002,普通抽卡,30084,1,100,1,1
1399,90002,普通抽卡,30085,1,100,1,1
1400,90002,普通抽卡,30086,1,100,1,1
1401,90002,普通抽卡,30087,1,100,1,1
1402,90002,普通抽卡,30088,1,100,1,1
1403,90002,普通抽卡,30089,1,100,1,1
1404,90002,普通抽卡,30090,1,100,1,1
1405,90002,普通抽卡,30091,1,100,1,1
1406,90002,普通抽卡,30092,1,100,1,1
1407,90003,高级抽卡只掉蓝,30018,1,100,1,1
1408,90003,高级抽卡只掉蓝,30019,1,100,1,1
1409,90003,高级抽卡只掉蓝,30020,1,100,1,1
1410,90003,高级抽卡只掉蓝,30044,1,100,1,1
1411,90003,高级抽卡只掉蓝,30045,1,100,1,1
1412,90003,高级抽卡只掉蓝,30046,1,100,1,1
1413,90003,高级抽卡只掉蓝,30047,1,100,1,1
1414,90003,高级抽卡只掉蓝,30048,1,100,1,1
1415,90003,高级抽卡只掉蓝,30049,1,100,1,1
1416,90003,高级抽卡只掉蓝,30050,1,100,1,1
1417,90003,高级抽卡只掉蓝,30051,1,100,1,1
1418,90003,高级抽卡只掉蓝,30054,1,100,1,1
1419,90003,高级抽卡只掉蓝,30055,1,100,1,1
1420,90003,高级抽卡只掉蓝,30056,1,100,1,1
1421,90003,高级抽卡只掉蓝,30057,1,100,1,1
1422,90003,高级抽卡只掉蓝,30058,1,100,1,1
1423,90003,高级抽卡只掉蓝,30059,1,100,1,1
1424,90003,高级抽卡只掉蓝,30060,1,100,1,1
1425,90003,高级抽卡只掉蓝,30061,1,100,1,1
1426,90003,高级抽卡只掉蓝,30062,1,100,1,1
1427,90003,高级抽卡只掉蓝,30063,1,100,1,1
1428,90003,高级抽卡只掉蓝,30064,1,100,1,1
1429,90003,高级抽卡只掉蓝,30065,1,100,1,1
1430,90003,高级抽卡只掉蓝,30066,1,100,1,1
1431,90003,高级抽卡只掉蓝,30067,1,100,1,1
1432,90003,高级抽卡只掉蓝,30068,1,100,1,1
1433,90003,高级抽卡只掉蓝,30069,1,100,1,1
1434,90003,高级抽卡只掉蓝,30070,1,100,1,1
1435,90003,高级抽卡只掉蓝,30071,1,100,1,1
1436,90003,高级抽卡只掉蓝,30072,1,100,1,1
1437,90003,高级抽卡只掉蓝,30073,1,100,1,1
1438,90004,高级抽卡,30074,1,100,1,1
1439,90004,高级抽卡,30076,1,100,1,1
1440,90004,高级抽卡,30077,1,100,1,1
1441,90004,高级抽卡,30078,1,100,1,1
1442,90004,高级抽卡,30080,1,100,1,1
1443,90004,高级抽卡,30081,1,100,1,1
1444,90004,高级抽卡,30082,1,100,1,1
1445,90004,高级抽卡,30083,1,100,1,1
1446,90004,高级抽卡,30084,1,100,1,1
1447,90004,高级抽卡,30085,1,100,1,1
1448,90004,高级抽卡,30086,1,100,1,1
1449,90004,高级抽卡,30087,1,100,1,1
1450,90004,高级抽卡,30088,1,100,1,1
1451,90004,高级抽卡,30089,1,100,1,1
1452,90004,高级抽卡,30090,1,100,1,1
1453,90004,高级抽卡,30091,1,100,1,1
1454,90004,高级抽卡,30092,1,100,1,1
1455,90005,高级抽卡,30074,1,100,1,1
1456,90005,高级抽卡,30076,1,100,1,1
1457,90005,高级抽卡,30077,1,100,1,1
1458,90005,高级抽卡,30078,1,100,1,1
1459,90005,高级抽卡,30079,1,100,1,1
1460,90005,高级抽卡,30080,1,100,1,1
1461,90005,高级抽卡,30081,1,100,1,1
1462,90005,高级抽卡,30082,1,100,1,1
1463,90005,高级抽卡,30083,1,100,1,1
1464,90005,高级抽卡,30084,1,100,1,1
1465,90005,高级抽卡,30085,1,100,1,1
1466,90005,高级抽卡,30086,1,100,1,1
1467,90005,高级抽卡,30087,1,100,1,1
1468,90005,高级抽卡,30088,1,100,1,1
1469,90005,高级抽卡,30089,1,100,1,1
1470,90005,高级抽卡,30090,1,100,1,1
1471,90005,高级抽卡,30091,1,100,1,1
1472,90005,高级抽卡,30092,1,100,1,1
1473,90006,高级抽卡,30105,1,1000,1,1
1474,90006,高级抽卡,30110,1,1000,1,1
1475,90006,高级抽卡,30115,1,1000,1,1
1476,90006,高级抽卡,30094,1,1000,1,1
1477,90006,高级抽卡,30111,1,1000,1,1
1478,90006,高级抽卡,30108,1,1000,1,1
1479,90006,高级抽卡,30101,1,1000,1,1
1480,90006,高级抽卡,30112,1,1000,1,1
1481,90006,高级抽卡,30096,1,1000,1,1
1482,90006,高级抽卡,30106,1,1000,1,1
1483,90006,高级抽卡,30103,1,1000,1,1
1484,90006,高级抽卡,30113,1,1000,1,1
1485,90006,高级抽卡,30118,1,1000,1,1
1486,90006,高级抽卡,30093,1,1000,1,1
1487,90006,高级抽卡,30075,1,1000,1,1
1488,90006,高级抽卡,30098,1,1000,1,1
1489,90006,高级抽卡,30095,1,1000,1,1
1490,90006,高级抽卡,30097,1,1000,1,1
1491,90006,高级抽卡,30116,1,1000,1,1
1492,90006,高级抽卡,30102,1,1000,1,1
1493,90011,普通抽卡展示,30092,1,100,1,1
1494,90011,普通抽卡展示,30091,1,100,1,1
1495,90011,普通抽卡展示,30090,1,100,1,1
1496,90011,普通抽卡展示,30089,1,100,1,1
1497,90011,普通抽卡展示,30088,1,100,1,1
1498,90011,普通抽卡展示,30087,1,100,1,1
1499,90011,普通抽卡展示,30086,1,100,1,1
1500,90011,普通抽卡展示,30085,1,100,1,1
1501,90011,普通抽卡展示,30084,1,100,1,1
1502,90011,普通抽卡展示,30083,1,100,1,1
1503,90011,普通抽卡展示,30082,1,100,1,1
1504,90011,普通抽卡展示,30081,1,100,1,1
1505,90011,普通抽卡展示,30080,1,100,1,1
1506,90011,普通抽卡展示,30079,1,100,1,1
1507,90011,普通抽卡展示,30078,1,100,1,1
1508,90011,普通抽卡展示,30077,1,100,1,1
1509,90011,普通抽卡展示,30076,1,100,1,1
1510,90011,普通抽卡展示,30074,1,100,1,1
1511,90011,普通抽卡展示,30073,1,100,1,1
1512,90011,普通抽卡展示,30072,1,100,1,1
1513,90011,普通抽卡展示,30071,1,100,1,1
1514,90011,普通抽卡展示,30070,1,100,1,1
1515,90011,普通抽卡展示,30069,1,100,1,1
1516,90011,普通抽卡展示,30068,1,100,1,1
1517,90011,普通抽卡展示,30067,1,100,1,1
