INDEX,GROUP_ID,INFO,ITEM_ID,ITEM_COUNT,ITEM_DROP_WEIGHT,LOOT_TIME,QUALITY
1013,95005,装备精炼石测试宝箱,2000004,9999,100,1,1
1014,95006,装备精炼石测试宝箱,2000005,9999,100,1,1
1015,95007,装备精炼石测试宝箱,2000006,9999,100,1,1
1016,95008,装备精炼石测试宝箱,2000007,9999,100,1,1
1017,95006,货币测试宝箱,1000001,99999,100,1,1
1018,95006,货币测试宝箱,1000004,99999,100,1,1
1019,95006,货币测试宝箱,1000006,99999,100,1,1
1020,95006,货币测试宝箱,1000007,99999,100,1,1
1021,95006,货币测试宝箱,1000008,99999,100,1,1
1022,95006,货币测试宝箱,1000009,99999,100,1,1
1023,95007,神器测试宝箱,15001,1,100,1,1
1024,95007,神器测试宝箱,15002,1,100,1,1
1025,95007,神器测试宝箱,15003,1,100,1,1
1026,95007,神器测试宝箱,15004,1,100,1,1
1027,95007,神器测试宝箱,15005,1,100,1,1
1028,95007,神器测试宝箱,15006,1,100,1,1
1029,95007,神器测试宝箱,15101,1,100,1,1
1030,95007,神器测试宝箱,15102,1,100,1,1
1031,95007,神器测试宝箱,15103,1,100,1,1
1032,95007,神器测试宝箱,15104,1,100,1,1
1033,95007,神器测试宝箱,15105,1,100,1,1
1034,95007,神器测试宝箱,15106,1,100,1,1
1035,95007,神器测试宝箱,15202,1,100,1,1
1036,95007,神器测试宝箱,15203,1,100,1,1
1037,95008,神器碎片测试宝箱,17001,9,100,1,1
1038,95008,神器碎片测试宝箱,17002,9,100,1,1
1039,95008,神器碎片测试宝箱,17003,9,100,1,1
1040,95008,神器碎片测试宝箱,17004,9,100,1,1
1041,95008,神器碎片测试宝箱,17005,9,100,1,1
1042,95008,神器碎片测试宝箱,17006,9,100,1,1
1043,95008,神器碎片测试宝箱,17007,9,100,1,1
1044,95008,神器碎片测试宝箱,17008,9,100,1,1
1045,95008,神器碎片测试宝箱,17009,9,100,1,1
1046,95008,神器碎片测试宝箱,17010,9,100,1,1
1047,95008,神器碎片测试宝箱,17011,9,100,1,1
1048,95008,神器碎片测试宝箱,17012,9,100,1,1
1049,95008,神器碎片测试宝箱,17013,9,100,1,1
1050,95008,神器碎片测试宝箱,17014,9,100,1,1
1051,95008,神器碎片测试宝箱,17015,9,100,1,1
1052,95008,神器碎片测试宝箱,17016,9,100,1,1
1053,95008,神器碎片测试宝箱,17017,9,100,1,1
1054,95008,神器碎片测试宝箱,17018,9,100,1,1
1055,95008,神器碎片测试宝箱,17019,9,100,1,1
1056,95008,神器碎片测试宝箱,17020,9,100,1,1
1057,95008,神器碎片测试宝箱,17021,9,100,1,1
1058,95008,神器碎片测试宝箱,17022,9,100,1,1
1059,95008,神器碎片测试宝箱,17023,9,100,1,1
1060,95008,神器碎片测试宝箱,17024,9,100,1,1
1061,95008,神器碎片测试宝箱,17025,9,100,1,1
1062,95008,神器碎片测试宝箱,17026,9,100,1,1
1063,95008,神器碎片测试宝箱,17027,9,100,1,1
1064,95008,神器碎片测试宝箱,17028,9,100,1,1
1065,95008,神器碎片测试宝箱,17029,9,100,1,1
1066,95008,神器碎片测试宝箱,17030,9,100,1,1
1067,95008,神器碎片测试宝箱,17031,9,100,1,1
1068,95008,神器碎片测试宝箱,17032,9,100,1,1
1069,95008,神器碎片测试宝箱,17033,9,100,1,1
1070,95008,神器碎片测试宝箱,17034,9,100,1,1
1071,95008,神器碎片测试宝箱,17035,9,100,1,1
1072,95008,神器碎片测试宝箱,17036,9,100,1,1
1073,95008,神器碎片测试宝箱,17037,9,100,1,1
1074,95008,神器碎片测试宝箱,17038,9,100,1,1
1075,95008,神器碎片测试宝箱,17039,9,100,1,1
1076,95008,神器碎片测试宝箱,17040,9,100,1,1
1077,95008,神器碎片测试宝箱,17041,9,100,1,1
1078,95008,神器碎片测试宝箱,17042,9,100,1,1
1079,95008,神器碎片测试宝箱,17043,9,100,1,1
1080,95008,神器碎片测试宝箱,17044,9,100,1,1
1081,95008,神器碎片测试宝箱,17045,9,100,1,1
1082,95008,神器碎片测试宝箱,17046,9,100,1,1
1083,95008,神器碎片测试宝箱,17047,9,100,1,1
1084,95008,神器碎片测试宝箱,17048,9,100,1,1
1085,95008,神器碎片测试宝箱,17049,9,100,1,1
1086,95008,神器碎片测试宝箱,17050,9,100,1,1
1087,95008,神器碎片测试宝箱,17051,9,100,1,1
1088,95008,神器碎片测试宝箱,17052,9,100,1,1
1089,95008,神器碎片测试宝箱,17053,9,100,1,1
1090,95008,神器碎片测试宝箱,17054,9,100,1,1
1091,95008,神器碎片测试宝箱,17055,9,100,1,1
1092,95009,装备碎片测试宝箱,16002,99,100,1,1
1093,95009,装备碎片测试宝箱,16003,99,100,1,1
1094,95009,装备碎片测试宝箱,16004,99,100,1,1
1095,95009,装备碎片测试宝箱,16005,99,100,1,1
1096,95009,装备碎片测试宝箱,16006,99,100,1,1
1097,95009,装备碎片测试宝箱,16007,99,100,1,1
1098,95009,装备碎片测试宝箱,16008,99,100,1,1
1099,95009,装备碎片测试宝箱,16009,99,100,1,1
1100,95009,装备碎片测试宝箱,16102,99,100,1,1
1101,95009,装备碎片测试宝箱,16103,99,100,1,1
1102,95009,装备碎片测试宝箱,16104,99,100,1,1
1103,95009,装备碎片测试宝箱,16105,99,100,1,1
1104,95009,装备碎片测试宝箱,16106,99,100,1,1
1105,95009,装备碎片测试宝箱,16107,99,100,1,1
1106,95009,装备碎片测试宝箱,16108,99,100,1,1
1107,95009,装备碎片测试宝箱,16109,99,100,1,1
1108,95009,装备碎片测试宝箱,16202,99,100,1,1
1109,95009,装备碎片测试宝箱,16203,99,100,1,1
1110,95009,装备碎片测试宝箱,16204,99,100,1,1
1111,95009,装备碎片测试宝箱,16205,99,100,1,1
1112,95009,装备碎片测试宝箱,16206,99,100,1,1
1113,95009,装备碎片测试宝箱,16207,99,100,1,1
1114,95009,装备碎片测试宝箱,16208,99,100,1,1
1115,95009,装备碎片测试宝箱,16209,99,100,1,1
1116,95009,装备碎片测试宝箱,16302,99,100,1,1
1117,95009,装备碎片测试宝箱,16303,99,100,1,1
1118,95009,装备碎片测试宝箱,16304,99,100,1,1
1119,95009,装备碎片测试宝箱,16305,99,100,1,1
1120,95009,装备碎片测试宝箱,16306,99,100,1,1
1121,95009,装备碎片测试宝箱,16307,99,100,1,1
1122,95009,装备碎片测试宝箱,16308,99,100,1,1
1123,95009,装备碎片测试宝箱,16309,99,100,1,1
1124,95010,灵将碎片测试宝箱,40044,99,100,1,1
1125,95010,灵将碎片测试宝箱,40045,99,100,1,1
1126,95010,灵将碎片测试宝箱,40046,99,100,1,1
1127,95010,灵将碎片测试宝箱,40047,99,100,1,1
1128,95010,灵将碎片测试宝箱,40048,99,100,1,1
1129,95010,灵将碎片测试宝箱,40049,99,100,1,1
1130,95010,灵将碎片测试宝箱,40050,99,100,1,1
1131,95010,灵将碎片测试宝箱,40051,99,100,1,1
1132,95010,灵将碎片测试宝箱,40018,99,100,1,1
1133,95010,灵将碎片测试宝箱,40019,99,100,1,1
1134,95010,灵将碎片测试宝箱,40054,99,100,1,1
1135,95010,灵将碎片测试宝箱,40055,99,100,1,1
1136,95010,灵将碎片测试宝箱,40056,99,100,1,1
1137,95010,灵将碎片测试宝箱,40057,99,100,1,1
1138,95010,灵将碎片测试宝箱,40058,99,100,1,1
1139,95010,灵将碎片测试宝箱,40059,99,100,1,1
1140,95010,灵将碎片测试宝箱,40060,99,100,1,1
1141,95010,灵将碎片测试宝箱,40061,99,100,1,1
1142,95010,灵将碎片测试宝箱,40062,99,100,1,1
1143,95010,灵将碎片测试宝箱,40063,99,100,1,1
1144,95010,灵将碎片测试宝箱,40064,99,100,1,1
1145,95010,灵将碎片测试宝箱,40065,99,100,1,1
1146,95010,灵将碎片测试宝箱,40066,99,100,1,1
1147,95010,灵将碎片测试宝箱,40067,99,100,1,1
1148,95010,灵将碎片测试宝箱,40068,99,100,1,1
1149,95010,灵将碎片测试宝箱,40069,99,100,1,1
1150,95010,灵将碎片测试宝箱,40070,99,100,1,1
1151,95010,灵将碎片测试宝箱,40071,99,100,1,1
1152,95010,灵将碎片测试宝箱,40072,99,100,1,1
1153,95010,灵将碎片测试宝箱,40073,99,100,1,1
1154,95010,灵将碎片测试宝箱,40074,99,100,1,1
1155,95010,灵将碎片测试宝箱,40075,99,100,1,1
1156,95010,灵将碎片测试宝箱,40076,99,100,1,1
1157,95010,灵将碎片测试宝箱,40077,99,100,1,1
1158,95010,灵将碎片测试宝箱,40078,99,100,1,1
1159,95010,灵将碎片测试宝箱,40079,99,100,1,1
1160,95010,灵将碎片测试宝箱,40080,99,100,1,1
1161,95010,灵将碎片测试宝箱,40081,99,100,1,1
1162,95010,灵将碎片测试宝箱,40082,99,100,1,1
1163,95010,灵将碎片测试宝箱,40083,99,100,1,1
1164,95010,灵将碎片测试宝箱,40084,99,100,1,1
1165,95010,灵将碎片测试宝箱,40085,99,100,1,1
1166,95010,灵将碎片测试宝箱,40086,99,100,1,1
1167,95010,灵将碎片测试宝箱,40087,99,100,1,1
1168,95010,灵将碎片测试宝箱,40088,99,100,1,1
1169,95010,灵将碎片测试宝箱,40089,99,100,1,1
1170,95010,灵将碎片测试宝箱,40090,99,100,1,1
1171,95010,灵将碎片测试宝箱,40091,99,100,1,1
1172,95010,灵将碎片测试宝箱,40092,99,100,1,1
1173,95010,灵将碎片测试宝箱,40093,99,100,1,1
1174,95010,灵将碎片测试宝箱,40094,99,100,1,1
1175,95010,灵将碎片测试宝箱,40095,99,100,1,1
1176,95010,灵将碎片测试宝箱,40096,99,100,1,1
1177,95010,灵将碎片测试宝箱,40097,99,100,1,1
1178,95010,灵将碎片测试宝箱,40098,99,100,1,1
1179,95010,灵将碎片测试宝箱,40099,99,100,1,1
1180,95010,灵将碎片测试宝箱,40100,99,100,1,1
1181,95010,灵将碎片测试宝箱,40101,99,100,1,1
1182,95010,灵将碎片测试宝箱,40102,99,100,1,1
1183,95010,灵将碎片测试宝箱,40103,99,100,1,1
1184,95010,灵将碎片测试宝箱,40104,99,100,1,1
1185,95010,灵将碎片测试宝箱,40105,99,100,1,1
1186,95010,灵将碎片测试宝箱,40106,99,100,1,1
1187,95010,灵将碎片测试宝箱,40107,99,100,1,1
1188,95010,灵将碎片测试宝箱,40108,99,100,1,1
1189,95010,灵将碎片测试宝箱,40108,99,100,1,1
1190,95010,灵将碎片测试宝箱,40110,99,100,1,1
1191,95010,灵将碎片测试宝箱,40111,99,100,1,1
1192,95010,灵将碎片测试宝箱,40112,99,100,1,1
1193,95010,灵将碎片测试宝箱,40113,99,100,1,1
1194,95010,灵将碎片测试宝箱,40113,99,100,1,1
1195,95010,灵将碎片测试宝箱,40115,99,100,1,1
1196,95010,灵将碎片测试宝箱,40116,99,100,1,1
1197,95010,灵将碎片测试宝箱,40117,99,100,1,1
1198,95010,灵将碎片测试宝箱,40118,99,100,1,1
1199,95012,8灵将测试宝箱,30078,1,100,1,1
1200,95012,8灵将测试宝箱,30083,1,100,1,1
1201,95012,8灵将测试宝箱,30094,1,100,1,1
1202,95012,8灵将测试宝箱,30102,1,100,1,1
1203,95012,8灵将测试宝箱,30105,1,100,1,1
1204,95012,8灵将测试宝箱,30110,1,100,1,1
1205,95012,8灵将测试宝箱,30112,1,100,1,1
1206,95012,8灵将测试宝箱,30118,1,100,1,1
1207,90021,宗门初级宝箱,2000008,10,60,1,1
1208,90021,宗门初级宝箱,2000005,5,60,1,1
1209,90021,宗门初级宝箱,2000002,10,60,1,1
1210,90021,宗门初级宝箱,16004,1,10,1,1
1211,90021,宗门初级宝箱,16005,1,10,1,1
1212,90021,宗门初级宝箱,16006,1,10,1,1
1213,90021,宗门初级宝箱,16104,1,10,1,1
1214,90021,宗门初级宝箱,16105,1,10,1,1
1215,90021,宗门初级宝箱,16106,1,10,1,1
1216,90021,宗门初级宝箱,16204,1,10,1,1
1217,90021,宗门初级宝箱,16205,1,10,1,1
1218,90021,宗门初级宝箱,16206,1,10,1,1
1219,90021,宗门初级宝箱,16304,1,10,1,1
1220,90021,宗门初级宝箱,16305,1,10,1,1
1221,90021,宗门初级宝箱,16306,1,10,1,1
1222,90021,宗门初级宝箱,16004,2,10,1,1
1223,90021,宗门初级宝箱,16005,2,10,1,1
1224,90021,宗门初级宝箱,16006,2,10,1,1
1225,90021,宗门初级宝箱,16104,2,10,1,1
1226,90021,宗门初级宝箱,16105,2,10,1,1
1227,90021,宗门初级宝箱,16106,2,10,1,1
1228,90021,宗门初级宝箱,16204,2,10,1,1
1229,90021,宗门初级宝箱,16205,2,10,1,1
1230,90021,宗门初级宝箱,16206,2,10,1,1
1231,90021,宗门初级宝箱,16304,2,10,1,1
1232,90021,宗门初级宝箱,16305,2,10,1,1
1233,90021,宗门初级宝箱,16306,2,10,1,1
1234,90021,宗门初级宝箱,16004,3,10,1,1
1235,90021,宗门初级宝箱,16005,3,10,1,1
1236,90021,宗门初级宝箱,16006,3,10,1,1
1237,90021,宗门初级宝箱,16104,3,10,1,1
1238,90021,宗门初级宝箱,16105,3,10,1,1
1239,90021,宗门初级宝箱,16106,3,10,1,1
1240,90021,宗门初级宝箱,16204,3,10,1,1
1241,90021,宗门初级宝箱,16205,3,10,1,1
1242,90021,宗门初级宝箱,16206,3,10,1,1
1243,90021,宗门初级宝箱,16304,3,10,1,1
1244,90021,宗门初级宝箱,16305,3,10,1,1
1245,90021,宗门初级宝箱,16306,3,10,1,1
1246,90022,宗门中级宝箱,2000008,20,60,1,1
1247,90022,宗门中级宝箱,2000005,10,60,1,1
1248,90022,宗门中级宝箱,2000002,20,60,1,1
1249,90022,宗门中级宝箱,16004,1,10,1,1
1250,90022,宗门中级宝箱,16005,1,10,1,1
1251,90022,宗门中级宝箱,16006,1,10,1,1
1252,90022,宗门中级宝箱,16104,1,10,1,1
1253,90022,宗门中级宝箱,16105,1,10,1,1
1254,90022,宗门中级宝箱,16106,1,10,1,1
1255,90022,宗门中级宝箱,16204,1,10,1,1
1256,90022,宗门中级宝箱,16205,1,10,1,1
1257,90022,宗门中级宝箱,16206,1,10,1,1
1258,90022,宗门中级宝箱,16304,1,10,1,1
1259,90022,宗门中级宝箱,16305,1,10,1,1
1260,90022,宗门中级宝箱,16306,1,10,1,1
1261,90022,宗门中级宝箱,16004,2,10,1,1
1262,90022,宗门中级宝箱,16005,2,10,1,1
1263,90022,宗门中级宝箱,16006,2,10,1,1
1264,90022,宗门中级宝箱,16104,2,10,1,1
1265,90022,宗门中级宝箱,16105,2,10,1,1
1266,90022,宗门中级宝箱,16106,2,10,1,1
1267,90022,宗门中级宝箱,16204,2,10,1,1
1268,90022,宗门中级宝箱,16205,2,10,1,1
1269,90022,宗门中级宝箱,16206,2,10,1,1
1270,90022,宗门中级宝箱,16304,2,10,1,1
1271,90022,宗门中级宝箱,16305,2,10,1,1
1272,90022,宗门中级宝箱,16306,2,10,1,1
1273,90022,宗门中级宝箱,16007,1,10,1,1
1274,90022,宗门中级宝箱,16008,1,10,1,1
1275,90022,宗门中级宝箱,16009,1,10,1,1
1276,90022,宗门中级宝箱,16107,1,10,1,1
1277,90022,宗门中级宝箱,16108,1,10,1,1
1278,90022,宗门中级宝箱,16109,1,10,1,1
1279,90022,宗门中级宝箱,16207,1,10,1,1
1280,90022,宗门中级宝箱,16208,1,10,1,1
1281,90022,宗门中级宝箱,16209,1,10,1,1
1282,90022,宗门中级宝箱,16307,1,10,1,1
1283,90022,宗门中级宝箱,16308,1,10,1,1
1284,90022,宗门中级宝箱,16309,1,10,1,1
1285,90012,宗门高级宝箱,2000008,40,60,1,1
1286,90012,宗门高级宝箱,2000005,20,60,1,1
1287,90012,宗门高级宝箱,2000002,40,60,1,1
1288,90012,宗门高级宝箱,17007,1,10,1,1
1289,90012,宗门高级宝箱,17008,1,10,1,1
1290,90012,宗门高级宝箱,17009,1,10,1,1
1291,90012,宗门高级宝箱,17010,1,10,1,1
1292,90012,宗门高级宝箱,17011,1,10,1,1
1293,90012,宗门高级宝箱,17012,1,10,1,1
1294,90012,宗门高级宝箱,17013,1,10,1,1
1295,90012,宗门高级宝箱,17014,1,10,1,1
1296,90012,宗门高级宝箱,17031,1,10,1,1
1297,90012,宗门高级宝箱,17032,1,10,1,1
1298,90012,宗门高级宝箱,17033,1,10,1,1
1299,90012,宗门高级宝箱,17034,1,10,1,1
1300,90012,宗门高级宝箱,17035,1,10,1,1
1301,90012,宗门高级宝箱,17036,1,10,1,1
1302,90012,宗门高级宝箱,17037,1,10,1,1
1303,90012,宗门高级宝箱,17038,1,10,1,1
1304,90013,蓝色伙伴碎片宝箱,40044,1,50,1,1
1305,90013,蓝色伙伴碎片宝箱,40045,1,50,1,1
1306,90013,蓝色伙伴碎片宝箱,40046,1,50,1,1
1307,90013,蓝色伙伴碎片宝箱,40047,1,50,1,1
1308,90013,蓝色伙伴碎片宝箱,40048,1,50,1,1
1309,90013,蓝色伙伴碎片宝箱,40049,1,50,1,1
1310,90013,蓝色伙伴碎片宝箱,40050,1,50,1,1
1311,90013,蓝色伙伴碎片宝箱,40051,1,50,1,1
1312,90013,蓝色伙伴碎片宝箱,40018,1,50,1,1
1313,90013,蓝色伙伴碎片宝箱,40019,1,50,1,1
1314,90013,蓝色伙伴碎片宝箱,40054,1,50,1,1
1315,90013,蓝色伙伴碎片宝箱,40055,1,50,1,1
1316,90013,蓝色伙伴碎片宝箱,40056,1,50,1,1
1317,90013,蓝色伙伴碎片宝箱,40057,1,50,1,1
1318,90013,蓝色伙伴碎片宝箱,40058,1,50,1,1
1319,90013,蓝色伙伴碎片宝箱,40059,1,50,1,1
1320,90013,蓝色伙伴碎片宝箱,40060,1,50,1,1
1321,90013,蓝色伙伴碎片宝箱,40061,1,50,1,1
1322,90013,蓝色伙伴碎片宝箱,40062,1,50,1,1
1323,90013,蓝色伙伴碎片宝箱,40063,1,50,1,1
1324,90013,蓝色伙伴碎片宝箱,40064,1,50,1,1
1325,90013,蓝色伙伴碎片宝箱,40065,1,50,1,1
1326,90013,蓝色伙伴碎片宝箱,40066,1,50,1,1
1327,90013,蓝色伙伴碎片宝箱,40067,1,50,1,1
1328,90013,蓝色伙伴碎片宝箱,40068,1,50,1,1
1329,90013,蓝色伙伴碎片宝箱,40069,1,50,1,1
1330,90013,蓝色伙伴碎片宝箱,40070,1,50,1,1
1331,90013,蓝色伙伴碎片宝箱,40071,1,50,1,1
1332,90013,蓝色伙伴碎片宝箱,40072,1,50,1,1
1333,90013,蓝色伙伴碎片宝箱,40073,1,50,1,1
1334,90013,蓝色伙伴碎片宝箱,40074,1,200,1,1
1335,90013,蓝色伙伴碎片宝箱,40075,1,50,1,1
1336,90013,蓝色伙伴碎片宝箱,40076,1,200,1,1
1337,90013,蓝色伙伴碎片宝箱,40077,1,200,1,1
1338,90013,蓝色伙伴碎片宝箱,40078,1,200,1,1
1339,90013,蓝色伙伴碎片宝箱,40079,1,200,1,1
1340,90013,蓝色伙伴碎片宝箱,40080,1,200,1,1
1341,90013,蓝色伙伴碎片宝箱,40081,1,200,1,1
1342,90013,蓝色伙伴碎片宝箱,40082,1,200,1,1
1343,90013,蓝色伙伴碎片宝箱,40083,1,200,1,1
1344,90013,蓝色伙伴碎片宝箱,40084,1,200,1,1
1345,90013,蓝色伙伴碎片宝箱,40085,1,200,1,1
1346,90013,蓝色伙伴碎片宝箱,40086,1,200,1,1
1347,90013,蓝色伙伴碎片宝箱,40087,1,200,1,1
1348,90013,蓝色伙伴碎片宝箱,40088,1,200,1,1
1349,90013,蓝色伙伴碎片宝箱,40089,1,200,1,1
1350,90013,蓝色伙伴碎片宝箱,40090,1,200,1,1
1351,90013,蓝色伙伴碎片宝箱,40091,1,200,1,1
1352,90013,蓝色伙伴碎片宝箱,40092,1,200,1,1
1353,90013,蓝色伙伴碎片宝箱,40093,1,50,1,1
1354,90013,蓝色伙伴碎片宝箱,40094,1,50,1,1
1355,90013,蓝色伙伴碎片宝箱,40095,1,50,1,1
1356,90013,蓝色伙伴碎片宝箱,40096,1,50,1,1
1357,90013,蓝色伙伴碎片宝箱,40097,1,50,1,1
1358,90013,蓝色伙伴碎片宝箱,40098,1,50,1,1
1359,90013,蓝色伙伴碎片宝箱,40099,1,50,1,1
1360,90013,蓝色伙伴碎片宝箱,40100,1,50,1,1
1361,90013,蓝色伙伴碎片宝箱,40101,1,50,1,1
1362,90013,蓝色伙伴碎片宝箱,40102,1,50,1,1
1363,90013,蓝色伙伴碎片宝箱,40103,1,50,1,1
1364,90013,蓝色伙伴碎片宝箱,40104,1,50,1,1
1365,90013,蓝色伙伴碎片宝箱,40105,1,50,1,1
1366,90013,蓝色伙伴碎片宝箱,40106,1,50,1,1
1367,90013,蓝色伙伴碎片宝箱,40107,1,50,1,1
1368,90013,蓝色伙伴碎片宝箱,40108,1,50,1,1
1369,90013,蓝色伙伴碎片宝箱,40108,1,50,1,1
1370,90013,蓝色伙伴碎片宝箱,40110,1,50,1,1
1371,90013,蓝色伙伴碎片宝箱,40111,1,50,1,1
1372,90013,蓝色伙伴碎片宝箱,40112,1,50,1,1
1373,90013,蓝色伙伴碎片宝箱,40113,1,50,1,1
1374,90013,蓝色伙伴碎片宝箱,40113,1,50,1,1
1375,90013,蓝色伙伴碎片宝箱,40115,1,50,1,1
1376,90013,蓝色伙伴碎片宝箱,40116,1,50,1,1
1377,90013,蓝色伙伴碎片宝箱,40117,1,50,1,1
1378,90013,蓝色伙伴碎片宝箱,40118,1,50,1,1
1379,90013,蓝色伙伴碎片宝箱,40044,2,50,1,1
1380,90013,蓝色伙伴碎片宝箱,40045,2,50,1,1
1381,90013,蓝色伙伴碎片宝箱,40046,2,50,1,1
1382,90013,蓝色伙伴碎片宝箱,40047,2,50,1,1
1383,90013,蓝色伙伴碎片宝箱,40048,2,50,1,1
1384,90013,蓝色伙伴碎片宝箱,40049,2,50,1,1
1385,90013,蓝色伙伴碎片宝箱,40050,2,50,1,1
1386,90013,蓝色伙伴碎片宝箱,40051,2,50,1,1
1387,90013,蓝色伙伴碎片宝箱,40018,2,50,1,1
1388,90013,蓝色伙伴碎片宝箱,40019,2,50,1,1
1389,90013,蓝色伙伴碎片宝箱,40054,2,50,1,1
1390,90013,蓝色伙伴碎片宝箱,40055,2,50,1,1
1391,90013,蓝色伙伴碎片宝箱,40056,2,50,1,1
1392,90013,蓝色伙伴碎片宝箱,40057,2,50,1,1
1393,90013,蓝色伙伴碎片宝箱,40058,2,50,1,1
1394,90013,蓝色伙伴碎片宝箱,40059,2,50,1,1
1395,90013,蓝色伙伴碎片宝箱,40060,2,50,1,1
1396,90013,蓝色伙伴碎片宝箱,40061,2,50,1,1
1397,90013,蓝色伙伴碎片宝箱,40062,2,50,1,1
1398,90013,蓝色伙伴碎片宝箱,40063,2,50,1,1
1399,90013,蓝色伙伴碎片宝箱,40064,2,50,1,1
1400,90013,蓝色伙伴碎片宝箱,40065,2,50,1,1
1401,90013,蓝色伙伴碎片宝箱,40066,2,50,1,1
1402,90013,蓝色伙伴碎片宝箱,40067,2,50,1,1
1403,90013,蓝色伙伴碎片宝箱,40068,2,50,1,1
1404,90013,蓝色伙伴碎片宝箱,40069,2,50,1,1
1405,90013,蓝色伙伴碎片宝箱,40070,2,50,1,1
1406,90013,蓝色伙伴碎片宝箱,40071,2,50,1,1
1407,90013,蓝色伙伴碎片宝箱,40072,2,50,1,1
1408,90013,蓝色伙伴碎片宝箱,40073,2,50,1,1
1409,90013,蓝色伙伴碎片宝箱,40074,2,100,1,1
1410,90013,蓝色伙伴碎片宝箱,40075,2,25,1,1
1411,90013,蓝色伙伴碎片宝箱,40076,2,100,1,1
1412,90013,蓝色伙伴碎片宝箱,40077,2,100,1,1
1413,90013,蓝色伙伴碎片宝箱,40078,2,100,1,1
1414,90013,蓝色伙伴碎片宝箱,40079,2,100,1,1
1415,90013,蓝色伙伴碎片宝箱,40080,2,100,1,1
1416,90013,蓝色伙伴碎片宝箱,40081,2,100,1,1
1417,90013,蓝色伙伴碎片宝箱,40082,2,100,1,1
1418,90013,蓝色伙伴碎片宝箱,40083,2,100,1,1
1419,90013,蓝色伙伴碎片宝箱,40084,2,100,1,1
1420,90013,蓝色伙伴碎片宝箱,40085,2,100,1,1
1421,90013,蓝色伙伴碎片宝箱,40086,2,100,1,1
1422,90013,蓝色伙伴碎片宝箱,40087,2,100,1,1
1423,90013,蓝色伙伴碎片宝箱,40088,2,100,1,1
1424,90013,蓝色伙伴碎片宝箱,40089,2,100,1,1
1425,90013,蓝色伙伴碎片宝箱,40090,2,100,1,1
1426,90013,蓝色伙伴碎片宝箱,40091,2,100,1,1
1427,90013,蓝色伙伴碎片宝箱,40092,2,100,1,1
1428,90013,蓝色伙伴碎片宝箱,40093,2,25,1,1
1429,90013,蓝色伙伴碎片宝箱,40094,2,25,1,1
1430,90013,蓝色伙伴碎片宝箱,40095,2,25,1,1
1431,90013,蓝色伙伴碎片宝箱,40096,2,25,1,1
1432,90013,蓝色伙伴碎片宝箱,40097,2,25,1,1
1433,90013,蓝色伙伴碎片宝箱,40098,2,25,1,1
1434,90013,蓝色伙伴碎片宝箱,40099,2,25,1,1
1435,90013,蓝色伙伴碎片宝箱,40100,2,25,1,1
1436,90013,蓝色伙伴碎片宝箱,40101,2,25,1,1
1437,90013,蓝色伙伴碎片宝箱,40102,2,25,1,1
1438,90013,蓝色伙伴碎片宝箱,40103,2,25,1,1
1439,90013,蓝色伙伴碎片宝箱,40104,2,25,1,1
1440,90013,蓝色伙伴碎片宝箱,40105,2,25,1,1
1441,90013,蓝色伙伴碎片宝箱,40106,2,25,1,1
1442,90013,蓝色伙伴碎片宝箱,40107,2,25,1,1
1443,90013,蓝色伙伴碎片宝箱,40108,2,25,1,1
1444,90013,蓝色伙伴碎片宝箱,40108,2,25,1,1
1445,90013,蓝色伙伴碎片宝箱,40110,2,25,1,1
1446,90013,蓝色伙伴碎片宝箱,40111,2,25,1,1
1447,90013,蓝色伙伴碎片宝箱,40112,2,25,1,1
1448,90013,蓝色伙伴碎片宝箱,40113,2,25,1,1
1449,90013,蓝色伙伴碎片宝箱,40113,2,25,1,1
1450,90013,蓝色伙伴碎片宝箱,40115,2,25,1,1
1451,90013,蓝色伙伴碎片宝箱,40116,2,25,1,1
1452,90013,蓝色伙伴碎片宝箱,40117,2,25,1,1
1453,90013,蓝色伙伴碎片宝箱,40118,2,25,1,1
1454,90014,紫色伙伴碎片宝箱,40074,1,8,1,1
1455,90014,紫色伙伴碎片宝箱,40075,1,2,1,1
1456,90014,紫色伙伴碎片宝箱,40076,1,8,1,1
1457,90014,紫色伙伴碎片宝箱,40077,1,8,1,1
1458,90014,紫色伙伴碎片宝箱,40078,1,8,1,1
1459,90014,紫色伙伴碎片宝箱,40079,1,8,1,1
1460,90014,紫色伙伴碎片宝箱,40080,1,8,1,1
1461,90014,紫色伙伴碎片宝箱,40081,1,8,1,1
1462,90014,紫色伙伴碎片宝箱,40082,1,8,1,1
1463,90014,紫色伙伴碎片宝箱,40083,1,8,1,1
1464,90014,紫色伙伴碎片宝箱,40084,1,8,1,1
1465,90014,紫色伙伴碎片宝箱,40085,1,8,1,1
1466,90014,紫色伙伴碎片宝箱,40086,1,8,1,1
1467,90014,紫色伙伴碎片宝箱,40087,1,8,1,1
1468,90014,紫色伙伴碎片宝箱,40088,1,8,1,1
1469,90014,紫色伙伴碎片宝箱,40089,1,8,1,1
1470,90014,紫色伙伴碎片宝箱,40090,1,8,1,1
1471,90014,紫色伙伴碎片宝箱,40091,1,8,1,1
1472,90014,紫色伙伴碎片宝箱,40092,1,8,1,1
1473,90014,紫色伙伴碎片宝箱,40093,1,2,1,1
1474,90014,紫色伙伴碎片宝箱,40094,1,2,1,1
