INDEX,NAME,TIP_TITLE,INFO,BUFFER_TYPE,ANIMATION,EFFECT,VALUE_COEFF,EFFECT_PARAM,TIME,ADD_TIME,TIMES,AFFECT_TYPE,AFFECT_VALUE,ADD_AFFECT_VALUE,AFFECT_TYPE_1,AFFECT_VALUE_1,ADD_AFFECT_VALUE_1,BUFF_RANGE,BUFFER_ATLAS_NAME,BUFFER_SPRITE_NAME,SKILL_ATLAS_NAME,SKILL_SPRITE_NAME,SCRIPT,ITEM_TYPE,ITEM_ID,ITEM_NUM,COST_TYPE,COST_ID,COST_NUM,EXTRA_CONDITION,SHOCKSCERRN_TIME,RANGE,AFFECT_TIME,SPUTTERING_DAMAGE,TARGET,EXTRA_BUFFID,START_BATTLE,UPGRADE_BATTLE
320502,装备精炼大师BUFF_1,伤害加成+2%,伤害加成+2%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,200,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320503,装备精炼大师BUFF_1,伤害加成+3%,伤害加成+3%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,300,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320504,装备精炼大师BUFF_1,伤害加成+4%,伤害加成+4%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,400,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320505,装备精炼大师BUFF_1,伤害加成+5%,伤害加成+5%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,500,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320506,装备精炼大师BUFF_1,伤害加成+6%,伤害加成+6%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,600,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320507,装备精炼大师BUFF_1,伤害加成+7%,伤害加成+7%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,700,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320508,装备精炼大师BUFF_1,伤害加成+8%,伤害加成+8%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320509,装备精炼大师BUFF_1,伤害加成+9%,伤害加成+9%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,900,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320510,装备精炼大师BUFF_1,伤害加成+10%,伤害加成+10%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,1000,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320511,装备精炼大师BUFF_1,伤害加成+11%,伤害加成+11%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,1100,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320512,装备精炼大师BUFF_1,伤害加成+12%,伤害加成+12%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,1200,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320513,装备精炼大师BUFF_1,伤害加成+13%,伤害加成+13%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,1300,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320514,装备精炼大师BUFF_1,伤害加成+14%,伤害加成+14%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,1400,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320515,装备精炼大师BUFF_1,伤害加成+15%,伤害加成+15%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,1500,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320516,装备精炼大师BUFF_1,伤害加成+16%,伤害加成+16%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,1600,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320517,装备精炼大师BUFF_1,伤害加成+17%,伤害加成+17%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,1700,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320518,装备精炼大师BUFF_1,伤害加成+18%,伤害加成+18%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,1800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320519,装备精炼大师BUFF_1,伤害加成+19%,伤害加成+19%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,1900,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320520,装备精炼大师BUFF_1,伤害加成+20%,伤害加成+20%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,2000,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320521,装备精炼大师BUFF_1,伤害加成+21%,伤害加成+21%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,2100,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320522,装备精炼大师BUFF_1,伤害加成+22%,伤害加成+22%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,2200,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320523,装备精炼大师BUFF_1,伤害加成+23%,伤害加成+23%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,2300,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320524,装备精炼大师BUFF_1,伤害加成+24%,伤害加成+24%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,2400,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320601,装备精炼大师BUFF_2,伤害减免+1%,伤害减免+1%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,100,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320602,装备精炼大师BUFF_2,伤害减免+2%,伤害减免+2%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,200,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320603,装备精炼大师BUFF_2,伤害减免+3%,伤害减免+3%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,300,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320604,装备精炼大师BUFF_2,伤害减免+4%,伤害减免+4%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,400,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320605,装备精炼大师BUFF_2,伤害减免+5%,伤害减免+5%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,500,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320606,装备精炼大师BUFF_2,伤害减免+6%,伤害减免+6%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,600,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320607,装备精炼大师BUFF_2,伤害减免+7%,伤害减免+7%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,700,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320608,装备精炼大师BUFF_2,伤害减免+8%,伤害减免+8%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320609,装备精炼大师BUFF_2,伤害减免+9%,伤害减免+9%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,900,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320610,装备精炼大师BUFF_2,伤害减免+10%,伤害减免+10%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,1000,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320611,装备精炼大师BUFF_2,伤害减免+11%,伤害减免+11%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,1100,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320612,装备精炼大师BUFF_2,伤害减免+12%,伤害减免+12%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,1200,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320613,装备精炼大师BUFF_2,伤害减免+13%,伤害减免+13%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,1300,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320614,装备精炼大师BUFF_2,伤害减免+14%,伤害减免+14%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,1400,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320615,装备精炼大师BUFF_2,伤害减免+15%,伤害减免+15%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,1500,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320616,装备精炼大师BUFF_2,伤害减免+16%,伤害减免+16%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,1600,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320617,装备精炼大师BUFF_2,伤害减免+17%,伤害减免+17%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,1700,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320618,装备精炼大师BUFF_2,伤害减免+18%,伤害减免+18%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,1800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320619,装备精炼大师BUFF_2,伤害减免+19%,伤害减免+19%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,1900,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320620,装备精炼大师BUFF_2,伤害减免+20%,伤害减免+20%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,2000,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320621,装备精炼大师BUFF_2,伤害减免+21%,伤害减免+21%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,2100,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320622,装备精炼大师BUFF_2,伤害减免+22%,伤害减免+22%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,2200,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320623,装备精炼大师BUFF_2,伤害减免+23%,伤害减免+23%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,2300,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320624,装备精炼大师BUFF_2,伤害减免+24%,伤害减免+24%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,2400,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320701,神器强化大师BUFF_1,攻击+40,攻击+40,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK,40,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320702,神器强化大师BUFF_1,攻击+80,攻击+80,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK,80,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320703,神器强化大师BUFF_1,攻击+160,攻击+160,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK,160,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320704,神器强化大师BUFF_1,攻击+240,攻击+240,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK,240,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320705,神器强化大师BUFF_1,攻击+320,攻击+320,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK,320,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320706,神器强化大师BUFF_1,攻击+400,攻击+400,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK,400,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320707,神器强化大师BUFF_1,攻击+480,攻击+480,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK,480,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320708,神器强化大师BUFF_1,攻击+560,攻击+560,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK,560,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320709,神器强化大师BUFF_1,攻击+640,攻击+640,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK,640,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320710,神器强化大师BUFF_1,攻击+720,攻击+720,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK,720,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320711,神器强化大师BUFF_1,攻击+800,攻击+800,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK,800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320712,神器强化大师BUFF_1,攻击+880,攻击+880,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK,880,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320713,神器强化大师BUFF_1,攻击+960,攻击+960,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK,960,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320714,神器强化大师BUFF_1,攻击+1040,攻击+1040,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK,1040,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320715,神器强化大师BUFF_1,攻击+1120,攻击+1120,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK,1120,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320716,神器强化大师BUFF_1,攻击+1200,攻击+1200,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK,1200,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320801,神器强化大师BUFF_2,防御力+50,防御力+50,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE,50,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320802,神器强化大师BUFF_2,防御力+100,防御力+100,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE,100,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320803,神器强化大师BUFF_2,防御力+150,防御力+150,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE,150,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320804,神器强化大师BUFF_2,防御力+200,防御力+200,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE,200,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320805,神器强化大师BUFF_2,防御力+250,防御力+250,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE,250,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320806,神器强化大师BUFF_2,防御力+300,防御力+300,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE,300,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320807,神器强化大师BUFF_2,防御力+350,防御力+350,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE,350,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320808,神器强化大师BUFF_2,防御力+400,防御力+400,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE,400,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320809,神器强化大师BUFF_2,防御力+450,防御力+450,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE,450,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320810,神器强化大师BUFF_2,防御力+500,防御力+500,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE,500,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320811,神器强化大师BUFF_2,防御力+550,防御力+550,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE,550,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320812,神器强化大师BUFF_2,防御力+600,防御力+600,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE,600,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320813,神器强化大师BUFF_2,防御力+650,防御力+650,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE,650,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320814,神器强化大师BUFF_2,防御力+700,防御力+700,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE,700,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320815,神器强化大师BUFF_2,防御力+750,防御力+750,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE,750,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320816,神器强化大师BUFF_2,防御力+800,防御力+800,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE,800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321101,神器强化大师BUFF_3,生命+1200,生命+1200,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,1200,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321102,神器强化大师BUFF_3,生命+2400,生命+2400,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,2400,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321103,神器强化大师BUFF_3,生命+3600,生命+3600,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,3600,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321104,神器强化大师BUFF_3,生命+4800,生命+4800,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,4800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321105,神器强化大师BUFF_3,生命+6000,生命+6000,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,6000,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321106,神器强化大师BUFF_3,生命+7200,生命+7200,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,7200,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321107,神器强化大师BUFF_3,生命+8400,生命+8400,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,8400,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321108,神器强化大师BUFF_3,生命+9600,生命+9600,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,9600,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321109,神器强化大师BUFF_3,生命+10800,生命+10800,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,10800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321110,神器强化大师BUFF_3,生命+12000,生命+12000,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,12000,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321111,神器强化大师BUFF_3,生命+13200,生命+13200,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,13200,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321112,神器强化大师BUFF_3,生命+14400,生命+14400,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,14400,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321113,神器强化大师BUFF_3,生命+15600,生命+15600,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,15600,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321114,神器强化大师BUFF_3,生命+16800,生命+16800,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,16800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321115,神器强化大师BUFF_3,生命+18000,生命+18000,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,18000,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321116,神器强化大师BUFF_3,生命+19200,生命+19200,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX,19200,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
