INDEX,NAME,CLASS,SCENE_ID,INFO,LV,MODEL,HEAD_ATLAS_NAME,HEAD_SPRITE_NAME,ELEMENT_INDEX,STAR_LEVEL,SCALE,POS_Y,ROTATION_Y,MOVE_SPEED,LOOKBOUND,AI_TIME,SKILL_COOLDOWN,ATTACK_SKILL,BASE_ATTACK,BASE_HP,MAGIC_DEFENCE,PHYSICAL_DEFENCE,HIT,DODGE,CRITICAL_STRIKE,CRITICAL_DEF,DAMAGE_REDUCE,DAMAGE_INCREASE,PET_SKILL_1,PET_SKILL_2,PET_SKILL_3,PET_SKILL_4,PET_CD_1,PET_CD_2,PET_CD_3,PET_CD_4,ATTACK_SKILL_1,ATTACK_SKILL_2,ATTACK_SKILL_3,ATTACK_SKILL_4,ATTACK_SKILL_5,EFFECT,UI_EFFECT,DEBUFF_IMMUNE
84349,属性,0,0,0,349,0,0,0,0,4,0,0,0,0,0,0,0,0,100,18960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84350,属性,0,0,0,350,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84351,属性,0,0,0,351,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84352,属性,0,0,0,352,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84353,属性,0,0,0,353,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84354,属性,0,0,0,354,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84355,属性,0,0,0,355,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84356,属性,0,0,0,356,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84357,属性,0,0,0,357,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84358,属性,0,0,0,358,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84359,属性,0,0,0,359,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84360,属性,0,0,0,360,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84361,属性,0,0,0,361,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84362,属性,0,0,0,362,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84363,属性,0,0,0,363,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84364,属性,0,0,0,364,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84365,属性,0,0,0,365,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84366,属性,0,0,0,366,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84367,属性,0,0,0,367,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84368,属性,0,0,0,368,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84369,属性,0,0,0,369,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84370,属性,0,0,0,370,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84371,属性,0,0,0,371,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84372,属性,0,0,0,372,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84373,属性,0,0,0,373,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84374,属性,0,0,0,374,0,0,0,0,4,0,0,0,0,0,0,0,0,100,19960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84375,属性,0,0,0,375,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84376,属性,0,0,0,376,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84377,属性,0,0,0,377,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84378,属性,0,0,0,378,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84379,属性,0,0,0,379,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84380,属性,0,0,0,380,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84381,属性,0,0,0,381,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84382,属性,0,0,0,382,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84383,属性,0,0,0,383,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84384,属性,0,0,0,384,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84385,属性,0,0,0,385,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84386,属性,0,0,0,386,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84387,属性,0,0,0,387,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84388,属性,0,0,0,388,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84389,属性,0,0,0,389,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84390,属性,0,0,0,390,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84391,属性,0,0,0,391,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84392,属性,0,0,0,392,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84393,属性,0,0,0,393,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84394,属性,0,0,0,394,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84395,属性,0,0,0,395,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84396,属性,0,0,0,396,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84397,属性,0,0,0,397,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84398,属性,0,0,0,398,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84399,属性,0,0,0,399,0,0,0,0,4,0,0,0,0,0,0,0,0,100,20960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84400,属性,0,0,0,400,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84401,属性,0,0,0,401,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84402,属性,0,0,0,402,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84403,属性,0,0,0,403,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84404,属性,0,0,0,404,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84405,属性,0,0,0,405,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84406,属性,0,0,0,406,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84407,属性,0,0,0,407,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84408,属性,0,0,0,408,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84409,属性,0,0,0,409,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84410,属性,0,0,0,410,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84411,属性,0,0,0,411,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84412,属性,0,0,0,412,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84413,属性,0,0,0,413,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84414,属性,0,0,0,414,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84415,属性,0,0,0,415,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84416,属性,0,0,0,416,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84417,属性,0,0,0,417,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84418,属性,0,0,0,418,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84419,属性,0,0,0,419,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84420,属性,0,0,0,420,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84421,属性,0,0,0,421,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84422,属性,0,0,0,422,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84423,属性,0,0,0,423,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84424,属性,0,0,0,424,0,0,0,0,4,0,0,0,0,0,0,0,0,100,21960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84425,属性,0,0,0,425,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84426,属性,0,0,0,426,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84427,属性,0,0,0,427,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84428,属性,0,0,0,428,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84429,属性,0,0,0,429,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84430,属性,0,0,0,430,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84431,属性,0,0,0,431,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84432,属性,0,0,0,432,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84433,属性,0,0,0,433,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84434,属性,0,0,0,434,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84435,属性,0,0,0,435,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84436,属性,0,0,0,436,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84437,属性,0,0,0,437,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84438,属性,0,0,0,438,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84439,属性,0,0,0,439,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84440,属性,0,0,0,440,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84441,属性,0,0,0,441,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84442,属性,0,0,0,442,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84443,属性,0,0,0,443,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84444,属性,0,0,0,444,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84445,属性,0,0,0,445,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84446,属性,0,0,0,446,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84447,属性,0,0,0,447,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84448,属性,0,0,0,448,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84449,属性,0,0,0,449,0,0,0,0,4,0,0,0,0,0,0,0,0,100,22960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84450,属性,0,0,0,450,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84451,属性,0,0,0,451,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84452,属性,0,0,0,452,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84453,属性,0,0,0,453,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84454,属性,0,0,0,454,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84455,属性,0,0,0,455,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84456,属性,0,0,0,456,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84457,属性,0,0,0,457,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84458,属性,0,0,0,458,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84459,属性,0,0,0,459,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84460,属性,0,0,0,460,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84461,属性,0,0,0,461,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84462,属性,0,0,0,462,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84463,属性,0,0,0,463,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84464,属性,0,0,0,464,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84465,属性,0,0,0,465,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84466,属性,0,0,0,466,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84467,属性,0,0,0,467,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84468,属性,0,0,0,468,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84469,属性,0,0,0,469,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84470,属性,0,0,0,470,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84471,属性,0,0,0,471,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84472,属性,0,0,0,472,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84473,属性,0,0,0,473,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84474,属性,0,0,0,474,0,0,0,0,4,0,0,0,0,0,0,0,0,100,23960000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84475,属性,0,0,0,475,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84476,属性,0,0,0,476,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84477,属性,0,0,0,477,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84478,属性,0,0,0,478,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84479,属性,0,0,0,479,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84480,属性,0,0,0,480,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84481,属性,0,0,0,481,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84482,属性,0,0,0,482,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84483,属性,0,0,0,483,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84484,属性,0,0,0,484,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84485,属性,0,0,0,485,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84486,属性,0,0,0,486,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84487,属性,0,0,0,487,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84488,属性,0,0,0,488,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84489,属性,0,0,0,489,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84490,属性,0,0,0,490,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84491,属性,0,0,0,491,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84492,属性,0,0,0,492,0,0,0,0,4,0,0,0,0,0,0,0,0,100,24680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
